step_no,run_id,w_m,c_m,cf_m,cf_d,kf_m,kf_d,equity
2291,3kJuSc31qD09eLz,3434.7077102027833,387.4490406662226,10826.045872688293,8425.613934733798,1023.7473128465936,653.8146246749735,5407.48
2292,3kJuSc31qD09eLz,3440.0473440885544,405.20627368986607,10789.350178539753,8497.834114292924,978.8865399090573,671.0055747106321,5555.35
2293,3kJuSc31qD09eLz,3443.2372353076935,409.3337591588497,10895.873042464256,8721.078511195847,916.8303831955418,665.7186816405172,5721.52
2294,3kJuSc31qD09eLz,3446.5410020053387,398.693034020951,11022.761723190546,8523.21269985724,888.7117503629997,608.0392364926506,5374.54
2295,3kJuSc31qD09eLz,3451.190676033497,444.8166248202324,11120.278483510017,8745.69646820262,826.9504510164261,658.1161170069378,5560.58
2296,3kJuSc31qD09eLz,3465.050948023796,429.8771746382117,10893.976311922073,8658.157542145951,796.848711758852,590.5600863159498,5662.97
2297,3kJuSc31qD09eLz,3521.9237021915615,410.9786308724433,10926.347897529602,8673.199027561177,824.4470025151968,461.4130085764091,5450.92
2298,3kJuSc31qD09eLz,3537.309794306755,395.368123119697,11269.63458776474,9022.086546892235,986.0409064237028,568.137091105667,5401.87
2299,3kJuSc31qD09eLz,3552.6522563695908,415.45267145335674,11395.0917365551,9155.25892686491,1008.7388011068106,695.2342522196103,5478.56
2300,3kJuSc31qD09eLz,3560.1349866092205,513.9560403227806,11121.37289738655,9115.338504138374,932.6117662265897,712.1482192327105,5699.41
2301,3kJuSc31qD09eLz,3551.7633835077286,520.6991518884897,11036.81292295456,9281.889569066892,941.8944474980235,645.7593562891877,5876.48
2302,3kJuSc31qD09eLz,3560.9177191257477,563.8908153325319,10799.725053429604,9386.836386610192,1001.3117227358744,652.7297381803089,6113.72
2303,3kJuSc31qD09eLz,3564.6495044231415,526.989050321281,11032.618359088898,9670.141518164457,952.9386929678731,632.4564538044194,6225.4
2304,3kJuSc31qD09eLz,3560.9596750736237,495.7670556381345,11158.429018259048,9836.617245226196,1026.687037408352,713.5304336587922,6308.31
2305,3kJuSc31qD09eLz,3564.7868514060974,497.433051392436,11142.55156993866,9846.1642725482,1018.2192547768354,849.3805155792156,6472.55
2306,3kJuSc31qD09eLz,3560.577758908272,455.74887309782207,11042.820335626602,9776.222565520242,983.0048797898926,660.3293351567193,6394.4
2307,3kJuSc31qD09eLz,3562.0930864810944,430.6892292946577,11308.416744947433,10030.346857412611,1041.1242560893297,776.7707448040032,6464.79
2308,3kJuSc31qD09eLz,3565.0239668488503,430.5620614737272,11136.23045861721,9951.706411491929,1047.607829512097,795.3316822084639,6567.61
2309,3kJuSc31qD09eLz,3571.1080113667995,403.4409853518009,10933.918459638953,9855.885930921815,913.3814239408821,663.2416308627736,6697.28
2310,3kJuSc31qD09eLz,3554.02891176939,431.61850318312645,10785.342938184738,10039.269404753162,951.330066584982,628.7816959648978,6945.73
2311,3kJuSc31qD09eLz,3567.7411336898804,377.9548493809998,10700.718941897154,9891.965186777612,990.4112829677761,727.110665562567,6982.25
2312,3kJuSc31qD09eLz,3614.748953871429,406.2880747616291,10531.409070134163,9944.858216160776,992.2531088069081,719.5889683988452,7119.75
2313,3kJuSc31qD09eLz,3610.0832513570786,420.79777738661505,10566.313829898834,9831.283115553255,1152.6294931322336,807.1124771262628,6888.57
2314,3kJuSc31qD09eLz,3619.7803131341934,396.67616334557533,10610.37951207161,9909.173435490316,1055.4600752070546,905.0862692022474,7131.96
2315,3kJuSc31qD09eLz,3592.95772613585,387.7681803777814,10738.110336780548,10232.976797132613,944.019538000226,627.481575729742,7197.6
2316,3kJuSc31qD09eLz,3590.4569368362427,341.7236980125308,10831.386669635773,10343.797005692579,1035.6339844539762,703.1123743078904,7247.71
2317,3kJuSc31qD09eLz,3595.6918805241585,376.72719261050224,10726.510300159454,10455.3032229172,1094.484911210835,811.6240447780199,7473.51
2318,3kJuSc31qD09eLz,3581.8828335404396,402.6014192253351,10669.2344455719,10667.887798496608,1035.752204798162,666.6337822695247,7645.05
2319,3kJuSc31qD09eLz,3588.036227554083,376.79474401427433,10873.849690198898,10773.670574988038,1084.4508083313704,799.8709319848506,7650.41
2320,3kJuSc31qD09eLz,3607.7251193523407,345.2519764006138,10980.09608644247,11004.865894197608,1051.4007385675795,749.6580744999402,7770.05
2321,3kJuSc31qD09eLz,3615.035246014595,371.7961963415146,10663.621705837548,11021.512806768244,1092.1611116607673,773.616556348092,8052.52
2322,3kJuSc31qD09eLz,3644.336237102747,383.2707611992955,10544.849858522415,11030.474698033551,1173.5144909732044,853.4387338177385,8137.94
2323,3kJuSc31qD09eLz,3689.755042552948,439.96284571290016,10409.050619333982,11308.13446459042,1181.847629324533,902.2589185253005,8489.78
2324,3kJuSc31qD09eLz,3702.7309843543917,376.34741400554776,10319.591258525848,10934.276813639,868.1006395425647,644.838411392218,8312.35
2325,3kJuSc31qD09eLz,3720.7621576450765,300.5150402553845,10134.589659333229,10541.032736953357,972.8090868517756,673.302926958972,8085.66
2326,3kJuSc31qD09eLz,3706.454164914787,287.5971559677273,10160.379843950272,10291.81669363558,1023.6965341763571,665.6306540978999,7779.32
2327,3kJuSc31qD09eLz,3721.673479616642,278.0541343293153,10147.353486180305,10228.400966150943,1128.2728873179294,777.2461897147097,7730.29
2328,3kJuSc31qD09eLz,3706.8337438106537,261.52998524159193,10265.243070483208,10084.283915400094,1183.2628109827638,689.1819035422582,7356.6
2329,3kJuSc31qD09eLz,3684.642257332802,252.5708659423981,10599.704476833344,9814.929293574469,1251.3474775888026,721.4535648237853,6748.12
2330,3kJuSc31qD09eLz,3682.926391005516,220.22951421607286,10626.771129667759,9585.409838892378,1395.8517113830894,935.6364887963364,6595.27
2331,3kJuSc31qD09eLz,3659.9486681222916,270.2987777274102,10923.668900251389,9517.996926994023,1397.1816597110592,835.5722410092849,6102.47
2332,3kJuSc31qD09eLz,3701.933360695839,295.40232932567596,10852.994865953922,9609.294138401729,1347.4963079094887,981.1920829424851,6392.66
2333,3kJuSc31qD09eLz,3679.372009396553,274.849368582014,11207.761949300766,9555.75541706838,1264.0934265553951,899.4025932559484,6029.08
2334,3kJuSc31qD09eLz,3663.9541611000896,233.74642606079578,11129.875130653381,9431.404926832754,1227.504834920168,896.8377254017848,6073.16
2335,3kJuSc31qD09eLz,3627.1066768467426,201.96097676455975,11288.697420597076,9553.836642064074,1108.4546960368752,795.0105315455024,6122.63
2336,3kJuSc31qD09eLz,3620.5631940066814,176.95978691987693,11126.107701815665,9316.32589599441,1063.520161891356,670.0593969829692,5999.24
2337,3kJuSc31qD09eLz,3612.425328671932,170.40670272742864,11054.74662359804,9042.381213911409,1124.0144459456205,725.4576771266682,5806.25
2338,3kJuSc31qD09eLz,3625.0287210941315,170.91461255867034,11199.085433006287,9209.458096173388,1087.1342376098037,686.7662613398882,5814.06
2339,3kJuSc31qD09eLz,3643.188949227333,173.39960485044867,11184.554354667664,8966.714518458415,1104.4578619543463,681.3516651398638,5542.47
2340,3kJuSc31qD09eLz,3641.612353205681,210.89064347743988,11364.795851707458,9349.266063608047,1155.6172748096287,707.5768234736089,5683.93
2341,3kJuSc31qD09eLz,3644.4584711790085,180.51849585934542,11248.324606895447,8945.089417571704,1138.0831362567842,831.4282691484735,5565.13
2342,3kJuSc31qD09eLz,3643.418311238289,210.00757056847215,11338.588923931122,9102.390648915021,1107.0650621950626,787.7192903762801,5591.03
2343,3kJuSc31qD09eLz,3674.0359639525414,192.1771818222478,11244.70375919342,9006.563948950341,1053.8590274322778,727.3758656984028,5569.16
2344,3kJuSc31qD09eLz,3659.678589820862,292.48099894821644,11220.82825447619,9272.028204314349,1003.2547502443194,692.3166195755387,5788.1
2345,3kJuSc31qD09eLz,3693.3372670412064,303.5999904125929,11357.42372572422,9687.962941801628,971.4291529720649,612.2225902085428,5974.4
2346,3kJuSc31qD09eLz,3705.8922852277756,309.31001475825906,11546.887817382812,9997.837076293783,1053.968752488494,643.7177003030656,6025.5
2347,3kJuSc31qD09eLz,3716.1556571125984,255.60164240933955,11873.709016799927,10134.10262843378,1004.0972508033738,652.4928922657614,5937.03
2348,3kJuSc31qD09eLz,3715.6725240945816,247.87561942776665,12005.407227993011,9875.70345640815,965.403342179954,760.5063872341536,5701.85
2349,3kJuSc31qD09eLz,3713.911959886551,301.0649828314781,11782.227511525154,9982.317121519276,924.307492014952,600.1608187560252,5860.97
2350,3kJuSc31qD09eLz,3793.029256939888,288.20807707868516,11789.0307674855,9996.01894829717,908.0621407763101,545.0675507415147,5762.76
2351,3kJuSc31qD09eLz,3858.3182870149612,287.75602515786886,11803.871071763337,10101.431768903678,1032.484651133418,714.8479325104375,5833.85
2352,3kJuSc31qD09eLz,3875.31689953804,347.0825522542,11893.634170532227,10486.801492258295,1019.4463265538216,728.3145596313913,6079.64
2353,3kJuSc31qD09eLz,3881.930443763733,390.8650080859661,11734.43011379242,10545.155379248192,970.365213483572,707.7289422008661,6275.29
2354,3kJuSc31qD09eLz,3874.1232216358185,394.68991769850254,11507.53685182333,10496.141489176649,917.5902198404074,619.4863379824264,6421.69
2355,3kJuSc31qD09eLz,3896.4199875593185,389.62870387081057,11546.350757598877,10506.690646381192,980.466466601938,629.4931851032325,6323.32
2356,3kJuSc31qD09eLz,3892.1786348819733,407.9231673181057,11625.523192495108,10763.14800201694,1018.4500510282815,709.4366746547621,6528.51
2357,3kJuSc31qD09eLz,3878.5526663064957,400.62598726153374,11748.107351225859,10959.978309613112,965.8712437152863,719.2187747957965,6686.04
2358,3kJuSc31qD09eLz,3894.0807707309723,356.487298856955,11588.87412929535,10555.15218590868,943.5532415620983,700.3600367906221,6472.52
2359,3kJuSc31qD09eLz,3893.7191420793533,441.2910333573818,11574.359820365906,10893.56266125442,913.033124382142,665.1887722017766,6736.35
2360,3kJuSc31qD09eLz,3887.230259358883,418.8469469770789,11535.343850910664,11058.82824891697,962.8580238707364,593.4130864145638,6847.96
2361,3kJuSc31qD09eLz,3911.2998106479645,492.3606654703617,11413.357789039612,11182.991671330306,1058.606040328741,773.9941112401254,7081.36
2362,3kJuSc31qD09eLz,3910.226651906967,516.9705574810505,11365.914428830147,11420.222483838574,988.4995224280283,633.9282857181687,7272.54
2363,3kJuSc31qD09eLz,3906.048684298992,546.8617095137015,11488.086927890778,11182.730681694826,959.331221267581,633.5152673723256,6915.92
2364,3kJuSc31qD09eLz,3898.0898534059525,565.633406072855,11591.662521362305,11579.751906152065,1145.6369388327003,812.6431819798408,7191.37
2365,3kJuSc31qD09eLz,3865.9118097424507,538.7829677164555,11443.682035595179,11357.650644109583,1025.3268574448302,860.2740440370405,7344.22
2366,3kJuSc31qD09eLz,3836.207199692726,469.92881551687606,11455.051508426666,11373.80016520454,902.20801410079,624.557197809386,7334.96
2367,3kJuSc31qD09eLz,3787.8945941943675,456.91687668766826,11146.771480411291,10845.933178723106,971.6054532341659,706.7425840498599,7189.49
2368,3kJuSc31qD09eLz,3761.5801517367363,473.57287168409675,11265.558043003082,10998.358520812082,1074.725826188922,704.9173116685463,7127.84
2369,3kJuSc31qD09eLz,3726.6700301766396,459.78963806666434,11258.622283697128,10812.33122247977,1114.320562640205,772.9173745365379,7025.85
2370,3kJuSc31qD09eLz,3669.7383710220456,531.5317975580692,11215.969321727753,11176.768653803916,1319.0896882414818,801.9644591809677,7242.4
2371,3kJuSc31qD09eLz,3653.158229470253,472.08881856594235,11211.582473993301,10808.712961749192,1214.9521855711937,868.0424948335983,7124.97
2372,3kJuSc31qD09eLz,3632.4907332658768,419.08082122169435,11136.849809676409,10103.283372635527,1116.904074460268,839.4766831399235,6637.44
2373,3kJuSc31qD09eLz,3606.3524469435215,396.3269104799256,11209.379620075226,10197.890663994824,1144.7628126889467,783.007871627924,6624.08
2374,3kJuSc31qD09eLz,3569.358937293291,442.6504952907562,11089.901297807693,10390.195751773874,1185.2675661444664,742.0769410134467,6845.1
2375,3kJuSc31qD09eLz,3562.104892194271,424.09202222526073,10966.387838602066,10294.82578861335,1169.7748537659645,875.6238131524183,7048.09
2376,3kJuSc31qD09eLz,3533.650167182088,360.15266429970507,10963.568418204784,10291.79089232764,1104.7264696732163,623.304909288983,6953.0
2377,3kJuSc31qD09eLz,3536.487984776497,352.984973700135,10641.978976726532,9635.192843054374,1169.752606254071,705.6600022912974,6639.65
2378,3kJuSc31qD09eLz,3506.0670466423035,323.9396317601204,10729.197294294834,9650.767042280408,1099.8273934144527,664.329520881266,6656.07
2379,3kJuSc31qD09eLz,3491.1364309489727,286.91603713668883,10878.461329698563,9650.329234359453,1132.2826062459499,667.4686676264664,6529.0
2380,3kJuSc31qD09eLz,3514.658230662346,322.6146207973361,10772.847484447062,9686.53042278114,1268.782850811258,815.2141685486652,6622.84
2381,3kJuSc31qD09eLz,3528.9083694517612,325.70927958749235,10813.051898121834,9828.529491724403,1312.6476755738258,779.1272196770486,6627.34
2382,3kJuSc31qD09eLz,3543.2621397972107,355.5436516604386,10850.095633685589,9457.455552371819,1322.3372895987704,907.1546299458283,6293.37
2383,3kJuSc31qD09eLz,3522.745897233486,345.1856592744589,10854.237947702408,9496.46236442983,1335.547103249468,924.7973380685548,6363.54
2384,3kJuSc31qD09eLz,3553.8606584072113,352.0641252025962,11014.911645889282,9829.147344384011,1383.6120625659823,938.6173281670278,6463.32
2385,3kJuSc31qD09eLz,3546.7803510427475,325.8688685381785,10984.016486644745,9695.411147251529,1307.1736482605338,878.2919992805156,6409.86
2386,3kJuSc31qD09eLz,3554.318906903267,291.4663882323075,10941.418751686811,9453.339843739212,1196.2523332424462,765.3219912648798,6235.21
2387,3kJuSc31qD09eLz,3525.1009508371353,293.07295236364007,10832.21970796585,9375.494736022269,1223.1450976356864,765.6857685149283,6267.64
2388,3kJuSc31qD09eLz,3479.931414961815,323.6309683024883,10726.976258993149,9428.885220486256,1245.5695312032476,797.3428924084249,6450.12
2389,3kJuSc31qD09eLz,3493.9128189086914,281.41012942558154,10723.69620013237,8829.922246992364,1209.5456900433637,727.5104315877472,5848.87
2390,3kJuSc31qD09eLz,3482.2320851683617,261.43883768375963,10830.11198681593,8926.857841992152,1263.8649657256901,761.1186110377798,5850.33
2391,3kJuSc31qD09eLz,3492.3760482668877,252.99499460682273,10948.565261483192,8979.862062712504,1224.0463899134193,836.2917523980602,5898.17
2392,3kJuSc31qD09eLz,3473.9574523400515,262.73375077545643,10869.510910511017,9072.779058737704,1123.4150454989867,661.2828551531277,6004.45
2393,3kJuSc31qD09eLz,3493.3932099938393,237.34840280655771,10774.489580631256,8622.660805114043,1099.4061805411475,642.3199580312192,5660.34
2394,3kJuSc31qD09eLz,3516.9098159074783,226.67357273213565,11154.95258641243,9011.707487489812,1235.5077230259776,769.7535542250075,5647.42
2395,3kJuSc31qD09eLz,3518.6619907021523,234.7955073453486,11136.279297456145,8935.584405192982,1222.1596671566367,862.7495522499461,5686.44
2396,3kJuSc31qD09eLz,3526.8691108226776,256.44987535476685,10845.268483161926,8747.435081460992,1044.334445208311,720.6580871157705,5795.17
2397,3kJuSc31qD09eLz,3516.151521921158,227.42065226077102,10874.01724433899,8830.460417652099,1065.1464709937572,620.2013978418303,5767.93
2398,3kJuSc31qD09eLz,3531.2654380723834,230.06303962762468,11195.716171562672,8931.374059520942,1256.1694528385997,772.5044126510943,5490.67
2399,3kJuSc31qD09eLz,3546.4022983312607,264.8060070127249,11245.932735204697,9202.749913562573,1237.683922290802,814.1595030427286,5722.08
2400,3kJuSc31qD09eLz,3532.7185114622116,286.99929118156433,11310.895992279053,9391.981746456728,1190.967341804877,795.3638125658326,5865.77
2401,3kJuSc31qD09eLz,3529.5623926520348,315.7202059775591,11300.567471802235,9600.646705997187,1188.8168258741498,789.2669919133464,6055.25
2402,3kJuSc31qD09eLz,3515.360302478075,303.38662036694586,11228.508352041245,9530.32608070077,1225.8339066016488,826.3713673353458,6083.61
2403,3kJuSc31qD09eLz,3536.7844154834747,325.2005216181278,11453.871165037155,9898.319084404204,1118.4327777614817,869.0640631318342,6333.09
2404,3kJuSc31qD09eLz,3538.9955376386642,302.0010957883205,11621.004993915558,9816.53305280152,978.1433729827404,755.573745191121,6131.96
2405,3kJuSc31qD09eLz,3556.978929758072,260.9849237226881,11384.723614931107,9487.253081689967,960.4346876144409,687.4948976040112,6011.63
2406,3kJuSc31qD09eLz,3567.287456514314,301.5240268409252,11322.311410427094,9653.770424918874,947.9088482670486,685.4955981374001,6200.23
2407,3kJuSc31qD09eLz,3580.395918369293,341.0278482288122,11382.507217764854,9915.29638626368,935.0548313632607,708.997517883798,6385.31
2408,3kJuSc31qD09eLz,3592.1694391965866,343.2673899382353,11250.112029075623,9916.641067317612,905.8023386392742,595.3626146912768,6420.65
2409,3kJuSc31qD09eLz,3594.6387882232666,331.0354282334447,11226.191224694252,9901.204436283571,995.8018703646958,742.2869815230554,6495.82
2410,3kJuSc31qD09eLz,3628.3495156764984,325.0882125431672,11329.89118528366,9529.036713549092,989.3566019311547,714.3203513026413,5970.67
2411,3kJuSc31qD09eLz,3617.971306324005,345.26341055333614,11135.597704648972,9473.973649259842,905.2115441951901,634.0314729213881,6103.96
2412,3kJuSc31qD09eLz,3617.302824139595,353.4218647573143,11089.925746202469,9490.100135643263,906.0985829401761,605.0071386695065,6128.36
2413,3kJuSc31qD09eLz,3599.4808456897736,420.91819286346436,11100.26797477901,9822.97335989526,973.6948607284576,671.3339940905721,6399.95
2414,3kJuSc31qD09eLz,3623.87688100338,442.15565967559814,11091.607018113136,10047.986148576665,935.9024685863405,718.699005007758,6673.14
2415,3kJuSc31qD09eLz,3638.4485256671906,453.31827272474766,10704.635798692703,9921.215705782559,931.3263034904376,711.2707991600171,6904.76
2416,3kJuSc31qD09eLz,3647.0080028772354,415.44015872478485,10683.564417123795,10028.311707742796,923.0955649581738,622.4401750862727,6981.64
2417,3kJuSc31qD09eLz,3648.015730381012,369.3183155907318,10914.34967803955,10160.155154365917,956.0323454523459,619.95709872247,6892.4
2418,3kJuSc31qD09eLz,3629.552259206772,358.64778423681855,10970.026451677084,10081.3075024932,1085.21454718709,703.47377318145,6741.34
2419,3kJuSc31qD09eLz,3636.2325936555862,381.78957492113113,10894.204288363457,10096.137277003254,1059.131979841739,767.6477381587139,6892.43
2420,3kJuSc31qD09eLz,3644.1933767199516,374.50187543034554,10859.430205345154,10247.24528401743,1039.0190194100142,727.5258288979635,7057.63
2421,3kJuSc31qD09eLz,3654.8347524404526,346.84943346399814,10624.125783443451,10065.532019292412,1110.4000424146652,715.5880254395405,7044.91
2422,3kJuSc31qD09eLz,3638.428912639618,312.60017488896847,10814.395199298859,10275.104688884097,1181.1636657565832,747.6077476739978,7076.12
2423,3kJuSc31qD09eLz,3649.5478178560734,329.1755039570853,11063.226299524307,10401.928391134568,1088.297215230763,780.5165688991636,7052.2
2424,3kJuSc31qD09eLz,3664.8623685240746,317.6448269188404,11180.977656364441,10633.17595341252,1061.8104095291346,768.1789899468507,7176.06
2425,3kJuSc31qD09eLz,3675.7484282255173,302.0115203112364,11033.336320877075,10573.174930846493,1142.0350105538964,863.3695439696393,7283.41
2426,3kJuSc31qD09eLz,3675.7218749523163,275.1905676452443,11091.157017588615,10507.122344368523,1151.9780436828732,851.1611475944596,7164.24
2427,3kJuSc31qD09eLz,3688.1579995155334,277.28032672280096,11577.867720842361,10903.637256886303,1030.3768046479672,702.9837817251755,7032.94
2428,3kJuSc31qD09eLz,3702.678543806076,273.21998218016233,11509.27387881279,10681.952162659738,1009.8503631353378,746.1224811673234,6933.05
2429,3kJuSc31qD09eLz,3695.1857925653458,304.126456733793,11554.270065665245,10851.752959571251,1077.2952041625977,627.3477526307172,6848.22
2430,3kJuSc31qD09eLz,3719.2097454965115,302.4847356528044,11997.000619888306,11288.694290500525,1255.3131477981806,883.6619671583238,6898.35
2431,3kJuSc31qD09eLz,3717.7422709465027,394.40959273278713,11838.315215468407,11469.699811586011,1271.847417511046,860.2166559696257,7107.6
2432,3kJuSc31qD09eLz,3728.2500997781754,440.5121636390686,11593.084401160479,11460.732965150659,1220.330609858036,1002.598825395113,7481.16
2433,3kJuSc31qD09eLz,3779.8129609040916,456.4721370637417,11405.726756930351,11658.557490483512,1136.1918799430132,877.5291374623829,7757.88
2434,3kJuSc31qD09eLz,3779.7167730927467,416.52625197917223,11336.332927584648,11679.188484462224,1075.269326403737,754.4480339288763,7825.79
2435,3kJuSc31qD09eLz,3780.1792953014374,364.7370572825894,11296.262002259493,11635.190579887023,1133.3345641940832,772.9817996025133,7833.66
2436,3kJuSc31qD09eLz,3767.639654278755,353.74050741642714,11073.068830251694,11436.807187391687,1254.5646550906822,953.4296185970352,7941.22
2437,3kJuSc31qD09eLz,3753.801806420088,296.218290775083,10938.98506450653,11220.658908217762,1212.0924676610157,823.6780556291385,7843.24
2438,3kJuSc31qD09eLz,3729.9329746961594,303.1507135727443,11290.617220401764,11120.776336098043,1350.4402595460415,916.3309790566605,7362.97
2439,3kJuSc31qD09eLz,3732.324166893959,345.31602996587753,11176.599384069443,11151.242359094156,1336.6183252930641,994.2617208957711,7554.65
2440,3kJuSc31qD09eLz,3731.4381011873484,301.0603291153093,11470.93160867691,11290.907548407338,1199.4854211136699,818.285509586338,7406.28
2441,3kJuSc31qD09eLz,3700.132262647152,347.8897156342864,11410.971788406372,11373.827551737813,1258.2345528211445,847.748970866207,7504.35
2442,3kJuSc31qD09eLz,3711.2041112184525,376.85255244374275,11290.896145820618,11396.419128546373,1180.2338336668909,866.7843989133869,7704.02
2443,3kJuSc31qD09eLz,3702.626201272011,323.09298363514245,11212.028155565262,11201.091987189146,1208.4927601590753,866.8638612628015,7621.72
2444,3kJuSc31qD09eLz,3692.00363779068,319.91757388901897,11205.711470246315,10980.027547943813,1149.6823021727614,693.6525696218044,7306.37
2445,3kJuSc31qD09eLz,3670.3418785948306,303.4076891541481,11156.619854927063,10914.280398090821,1135.0817581838928,771.2803888916999,7420.11
2446,3kJuSc31qD09eLz,3662.314625384286,295.15976911224425,11115.60061454773,11047.185851368704,1241.936780824326,700.2501860559014,7432.42
2447,3kJuSc31qD09eLz,3702.398188173771,327.0505960136652,11273.371194511652,11377.854451366447,1384.729350414127,868.1658714413669,7558.47
2448,3kJuSc31qD09eLz,3715.5280017852783,308.5979580655694,11462.3885781914,11426.02041966426,1406.1569926533848,1066.500787198546,7599.85
2449,3kJuSc31qD09eLz,3725.6948655843735,315.6719569526613,11535.600060462952,11361.003076594996,1386.60259307269,1018.1251286268258,7415.56
2450,3kJuSc31qD09eLz,3714.5547693371773,330.8649844676256,11600.223520338535,11600.093141371808,1474.6895595034584,1084.4637743234657,7564.23
2451,3kJuSc31qD09eLz,3695.401885867119,339.89948423206806,11422.396454319358,11597.43027044402,1421.9319666922092,1077.8818623796126,7795.68
2452,3kJuSc31qD09eLz,3692.95398157835,315.1993670994416,11511.541751623154,11585.662778316997,1488.3754978328943,954.3005982432535,7531.89
2453,3kJuSc31qD09eLz,3705.7256048321724,282.1368271538522,11763.991896986961,11798.028672290966,1295.620717972517,781.9566829204579,7532.51
2454,3kJuSc31qD09eLz,3708.1048983335495,277.5805316111073,11799.204409062862,11824.556607998982,1413.9178327479167,913.7400307655353,7539.49
2455,3kJuSc31qD09eLz,3745.12598580122,297.94022427499294,11353.082057237625,11445.257440164552,1476.154230734799,1071.7371222376842,7644.69
2456,3kJuSc31qD09eLz,3759.805799603462,285.7473532909062,11392.518057763577,10954.517421355753,1351.089104063809,846.3522533178345,7011.71
2457,3kJuSc31qD09eLz,3751.770029783249,328.0382810086012,11215.0667501688,10785.123562011753,1416.2488023787737,997.5419078469292,7071.54
2458,3kJuSc31qD09eLz,3768.0790027976036,311.6566865481436,10973.075846910477,10454.6005869804,1444.3061356116086,1074.787574887277,7032.27
2459,3kJuSc31qD09eLz,3799.4909595251083,332.02461038529873,10960.681660950184,10697.499419529317,1379.2923719640821,974.864379525186,7200.88
2460,3kJuSc31qD09eLz,3838.8426536247134,301.3451344743371,10775.730845451355,10624.486026751201,1230.9809126053005,801.6710905432715,7279.26
2461,3kJuSc31qD09eLz,3915.8224087953568,324.087389201286,10637.162847042084,10486.550885499211,1326.3567431950942,824.2357321977628,7107.36
2462,3kJuSc31qD09eLz,3956.991091489792,413.45777916908264,10886.486860990524,11170.782983683059,1449.870636929758,989.458782732488,7453.44
2463,3kJuSc31qD09eLz,4019.857066988945,423.3358841855079,10972.29730129242,11293.163976336054,1401.0821337103844,988.8924609422695,7465.48
2464,3kJuSc31qD09eLz,4014.8133561611176,378.72517360397615,11213.17935347557,11132.999265438608,1332.5589365959167,957.4028373956692,7151.13
2465,3kJuSc31qD09eLz,3975.8104145526886,437.49354462325573,11084.692776203156,11103.098026568452,1401.8354737441987,992.8102723360072,7196.08
2466,3kJuSc31qD09eLz,3948.628285050392,424.7202781587839,10950.320085823536,11049.191105762264,1340.3848472088575,1006.6071557998666,7391.75
2467,3kJuSc31qD09eLz,3941.2450321912766,407.98012594878674,10874.599779367447,11180.160493416115,1264.44842126593,805.4775292873392,7497.37
2468,3kJuSc31qD09eLz,3924.0816491246223,367.8677184684202,10894.307571649551,10661.927979753844,1335.7741606011987,919.9218606948862,7059.82
2469,3kJuSc31qD09eLz,3927.9754796028137,351.79579334985465,10818.551731586456,10059.549437781016,1380.6761221587658,981.0780086517343,6561.63
2470,3kJuSc31qD09eLz,3898.7177653312683,406.9725511968136,10825.983180522919,10243.094124346942,1215.3992090821266,970.0994491577156,6866.12
2471,3kJuSc31qD09eLz,3870.152091026306,385.1372725069523,10586.190390348434,10321.687700412776,1250.5792722702026,704.7068049907692,6934.34
2472,3kJuSc31qD09eLz,3845.744249999523,360.46691346075386,10736.774412155151,10324.933609357293,1217.3803099095821,756.8841824531562,6921.45
2473,3kJuSc31qD09eLz,3775.6370202302933,366.48493097536266,10672.241642713547,10324.740452006092,1494.6099580526352,918.3419263362891,6934.11
2474,3kJuSc31qD09eLz,3742.6531732082367,350.10900545027107,10586.739344120026,9974.437917523643,1545.2391288727522,1088.4258515834815,6838.12
2475,3kJuSc31qD09eLz,3718.6839715242386,373.03779245121405,10783.999955669045,10105.304698147987,1446.6543224230409,938.5469316244132,6721.48
2476,3kJuSc31qD09eLz,3681.113750219345,381.7831720113754,11077.645979046822,10272.997821070107,1316.0088379578665,978.4065909385687,6794.85
2477,3kJuSc31qD09eLz,3671.914870582521,403.2405891865492,11062.816269040108,10490.048061475147,1349.34125867486,967.2169607877737,6969.95
2478,3kJuSc31qD09eLz,3648.568572163582,366.777234908659,11113.422537624836,10526.883662785995,1287.4829697944224,830.6329376697545,6941.27
2479,3kJuSc31qD09eLz,3613.7621799707413,388.1131369173527,11099.935846328735,10584.505061590107,1279.4538632705808,942.5359559059148,7145.78
2480,3kJuSc31qD09eLz,3592.688857600093,338.5924751617131,10968.953345626593,10201.029070317603,1178.4276457792148,743.1670508384709,6865.53
2481,3kJuSc31qD09eLz,3569.2303818166256,346.8281698524952,11213.801166534424,10498.265894079295,1145.858330724761,767.7281727194791,6990.28
2482,3kJuSc31qD09eLz,3551.218730598688,281.3246448012069,11134.188383579254,10341.38065814621,1145.4320807335898,760.3353803157811,6989.55
2483,3kJuSc31qD09eLz,3512.5831627845764,325.9370727390051,11048.902569532394,10445.46449053197,1248.950456539169,716.7468622922902,7025.84
2484,3kJuSc31qD09eLz,3531.201601743698,398.24401235580444,11130.46761393547,10826.287224933305,1356.515940874815,934.5683320164685,7344.43
2485,3kJuSc31qD09eLz,3542.8714991286397,424.4760819375515,11177.659252524376,10733.254377538526,1165.7939319759607,884.2554833889012,7306.71
2486,3kJuSc31qD09eLz,3537.2087857723236,433.0503742620349,11157.42842745781,10998.640320688748,1302.1822637319565,820.6441957354549,7389.42
