step_no,step_id,kf_id,liquidity,price,equity,debt,profit,production,sales,inventory,queue,expected_demand,intresses,loans,labour_demand,staff,first_step,lmbda,wage_bill
1682,558469103,K_0,13.1032,7.98929e+16,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],4.88564e-13,[],0,0.0,0.0,4.88564e-13
1683,762651859,K_0,13.1032,8.62376e+16,13.1032,0.0,0.0,0.0,0.0,0.0,6.34064e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1684,723452827,K_0,13.1032,8.62376e+16,13.1032,0.0,0.0,0.0,0.0,0.0,7.83856e-13,3.0,0.0,[],5.70658e-13,[],0,0.0,0.0,5.70658e-13
1685,666172888,K_0,13.1032,8.62376e+16,13.1032,0.0,0.0,0.0,0.0,0.0,1.26005e-13,3.0,0.0,[],7.0547e-13,[],0,0.0,0.0,7.0547e-13
1686,89117053,K_0,13.1032,8.87532e+16,13.1032,0.0,0.0,0.0,0.0,0.0,1.38179e-13,3.0,0.0,[],1.13405e-13,[],0,0.0,0.0,1.13405e-13
1687,336120366,K_0,13.1032,9.1292e+16,13.1032,0.0,0.0,0.0,0.0,0.0,5.70067e-14,3.0,0.0,[],1.24361e-13,[],0,0.0,0.0,1.24361e-13
1688,920945110,K_0,13.1032,1.00137e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.46404e-13,3.0,0.0,[],5.1306e-14,[],0,0.0,0.0,5.1306e-14
1689,64288510,K_0,13.1032,1.00137e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.57265e-12,3.0,0.0,[],3.11763e-13,[],0,0.0,0.0,3.11763e-13
1690,717337019,K_0,13.1032,1.00137e+17,13.1032,0.0,0.0,0.0,0.0,0.0,2.81989e-13,3.0,0.0,[],1.41538e-12,[],0,0.0,0.0,1.41538e-12
1691,113637202,K_0,13.1032,1.00137e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.5379e-13,[],0,0.0,0.0,2.5379e-13
1692,116226710,K_0,13.1032,1.01266e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.5379e-13,[],0,0.0,0.0,2.5379e-13
1693,228743615,K_0,13.1032,1.04893e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.5379e-13,[],0,0.0,0.0,2.5379e-13
1694,230271208,K_0,13.1032,1.05614e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.5379e-13,[],0,0.0,0.0,2.5379e-13
1695,749031807,K_0,13.1032,1.11612e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1696,756797430,K_0,13.1032,1.16411e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1697,114069226,K_0,13.1032,1.24525e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1698,231585904,K_0,13.1032,1.24525e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.25261e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1699,291783522,K_0,13.1032,1.24525e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.7185e-13,3.0,0.0,[],2.92735e-13,[],0,0.0,0.0,2.92735e-13
1700,482447005,K_0,13.1032,1.27027e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.57939e-13,3.0,0.0,[],3.34665e-13,[],0,0.0,0.0,3.34665e-13
1701,261633367,K_0,13.1032,1.28826e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],3.34665e-13,[],0,0.0,0.0,3.34665e-13
1702,828215294,K_0,13.1032,1.34407e+17,13.1032,0.0,0.0,0.0,0.0,0.0,9.44657e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1703,169522985,K_0,13.1032,1.37606e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],8.50191e-14,[],0,0.0,0.0,8.50191e-14
1704,19328103,K_0,13.1032,1.49674e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.69008e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1705,161792279,K_0,13.1032,1.49674e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.52107e-13,[],0,0.0,0.0,1.52107e-13
1706,468123113,K_0,13.1032,1.49674e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1707,787661852,K_0,13.1032,1.63497e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1708,689099089,K_0,13.1032,1.63497e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.83349e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1709,615316345,K_0,13.1032,1.63497e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.34045e-13,3.0,0.0,[],1.65014e-13,[],0,0.0,0.0,1.65014e-13
1710,276122296,K_0,13.1032,1.70017e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.2602e-13,3.0,0.0,[],3.0064e-13,[],0,0.0,0.0,3.0064e-13
1711,719657781,K_0,13.1032,1.83749e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.39937e-13,3.0,0.0,[],1.13418e-13,[],0,0.0,0.0,1.13418e-13
1712,163860609,K_0,13.1032,1.83749e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.81209e-13,3.0,0.0,[],1.25943e-13,[],0,0.0,0.0,1.25943e-13
1713,815428655,K_0,13.1032,1.83749e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.63089e-13,[],0,0.0,0.0,1.63089e-13
1714,162566148,K_0,13.1032,1.93884e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.67418e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1715,431821676,K_0,13.1032,1.93884e+17,13.1032,0.0,0.0,0.0,0.0,0.0,6.41364e-14,3.0,0.0,[],3.30677e-13,[],0,0.0,0.0,3.30677e-13
1716,676587603,K_0,13.1032,2.06296e+17,13.1032,0.0,0.0,0.0,0.0,0.0,6.18047e-14,3.0,0.0,[],5.77227e-14,[],0,0.0,0.0,5.77227e-14
1717,495095107,K_0,13.1032,2.06296e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.24903e-13,3.0,0.0,[],5.56242e-14,[],0,0.0,0.0,5.56242e-14
1718,999013578,K_0,13.1032,2.06296e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.12413e-13,[],0,0.0,0.0,1.12413e-13
1719,713201012,K_0,13.1032,2.0821e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.12413e-13,[],0,0.0,0.0,1.12413e-13
1720,107006517,K_0,13.1032,2.22223e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1721,654419424,K_0,13.1032,2.22223e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1722,365570488,K_0,13.1032,2.31415e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1723,995770962,K_0,13.1032,2.48883e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.05694e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1724,432615493,K_0,13.1032,2.48883e+17,13.1032,0.0,0.0,0.0,0.0,0.0,5.93573e-14,3.0,0.0,[],9.51245e-14,[],0,0.0,0.0,9.51245e-14
1725,150060936,K_0,13.1032,2.48883e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.3033e-13,3.0,0.0,[],5.34215e-14,[],0,0.0,0.0,5.34215e-14
1726,284205599,K_0,13.1032,2.62592e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.22441e-13,3.0,0.0,[],1.17297e-13,[],0,0.0,0.0,1.17297e-13
1727,987388234,K_0,13.1032,2.62592e+17,13.1032,0.0,0.0,0.0,0.0,0.0,9.82604e-14,3.0,0.0,[],1.10197e-13,[],0,0.0,0.0,1.10197e-13
1728,898337625,K_0,13.1032,2.88758e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.71549e-13,3.0,0.0,[],8.84344e-14,[],0,0.0,0.0,8.84344e-14
1729,565801253,K_0,13.1032,2.88758e+17,13.1032,0.0,0.0,0.0,0.0,0.0,2.7155e-13,3.0,0.0,[],1.54394e-13,[],0,0.0,0.0,1.54394e-13
1730,706139118,K_0,13.1032,2.88758e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.98481e-14,3.0,0.0,[],2.44395e-13,[],0,0.0,0.0,2.44395e-13
1731,879773024,K_0,13.1032,2.88758e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.78633e-14,[],0,0.0,0.0,1.78633e-14
1732,212828345,K_0,13.1032,3.13317e+17,13.1032,0.0,0.0,0.0,0.0,0.0,2.29212e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1733,662069972,K_0,13.1032,3.13317e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.06291e-13,[],0,0.0,0.0,2.06291e-13
1734,414601729,K_0,13.1032,3.13317e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1735,924528085,K_0,13.1032,3.34517e+17,13.1032,0.0,0.0,0.0,0.0,0.0,5.55467e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1736,763582837,K_0,13.1032,3.34517e+17,13.1032,0.0,0.0,0.0,0.0,0.0,2.03478e-13,3.0,0.0,[],4.9992e-14,[],0,0.0,0.0,4.9992e-14
1737,589485052,K_0,13.1032,3.34517e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.21804e-13,3.0,0.0,[],1.8313e-13,[],0,0.0,0.0,1.8313e-13
1738,475356495,K_0,13.1032,3.41182e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.09623e-13,[],0,0.0,0.0,1.09623e-13
1739,601203383,K_0,13.1032,3.63059e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1740,884573041,K_0,13.1032,3.63059e+17,13.1032,0.0,0.0,0.0,0.0,0.0,7.90199e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1741,565212217,K_0,13.1032,3.69505e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],7.1118e-14,[],0,0.0,0.0,7.1118e-14
1742,609194291,K_0,13.1032,3.99777e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.6551e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1743,65865919,K_0,13.1032,3.99777e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],3.28959e-14,[],0,0.0,0.0,3.28959e-14
1744,128974774,K_0,13.1032,3.99777e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1745,576765934,K_0,13.1032,4.12314e+17,13.1032,0.0,0.0,0.0,0.0,0.0,4.58928e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1746,744417632,K_0,13.1032,4.52762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],4.13035e-14,[],0,0.0,0.0,4.13035e-14
1747,112784171,K_0,13.1032,4.52762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,4.92455e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1748,75397727,K_0,13.1032,4.52762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.29547e-13,3.0,0.0,[],4.43209e-14,[],0,0.0,0.0,4.43209e-14
1749,265052449,K_0,13.1032,4.52762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,8.37099e-14,3.0,0.0,[],1.16592e-13,[],0,0.0,0.0,1.16592e-13
1750,710499972,K_0,13.1032,4.53834e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.16592e-13,[],0,0.0,0.0,1.16592e-13
1751,49791771,K_0,13.1032,4.57774e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.16592e-13,[],0,0.0,0.0,1.16592e-13
1752,206033027,K_0,13.1032,4.7601e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.16592e-13,[],0,0.0,0.0,1.16592e-13
1753,507145483,K_0,13.1032,5.12049e+17,13.1032,0.0,0.0,0.0,0.0,0.0,5.47492e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1754,786421823,K_0,13.1032,5.12049e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],4.92743e-14,[],0,0.0,0.0,4.92743e-14
1755,235519165,K_0,13.1032,5.31885e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1756,718465071,K_0,13.1032,5.60885e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.56357e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1757,602569873,K_0,13.1032,5.60885e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.40721e-13,[],0,0.0,0.0,1.40721e-13
1758,950614414,K_0,13.1032,5.60885e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1759,501067836,K_0,13.1032,6.02599e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1760,786663072,K_0,13.1032,6.02599e+17,13.1032,0.0,0.0,0.0,0.0,0.0,5.04667e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1761,638475263,K_0,13.1032,6.42232e+17,13.1032,0.0,0.0,0.0,0.0,0.0,7.0145e-14,3.0,0.0,[],4.542e-14,[],0,0.0,0.0,4.542e-14
1762,445222729,K_0,13.1032,6.42232e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],6.31305e-14,[],0,0.0,0.0,6.31305e-14
1763,994821999,K_0,13.1032,7.01756e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.24559e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1764,897370851,K_0,13.1032,7.01756e+17,13.1032,0.0,0.0,0.0,0.0,0.0,7.75243e-14,3.0,0.0,[],2.92103e-14,[],0,0.0,0.0,2.92103e-14
1765,772604352,K_0,13.1032,7.01756e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.51036e-14,3.0,0.0,[],6.97719e-14,[],0,0.0,0.0,6.97719e-14
1766,246072500,K_0,13.1032,7.01756e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],3.15932e-14,[],0,0.0,0.0,3.15932e-14
1767,393218056,K_0,13.1032,7.61129e+17,13.1032,0.0,0.0,0.0,0.0,0.0,4.07978e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1768,554915628,K_0,13.1032,7.61129e+17,13.1032,0.0,0.0,0.0,0.0,0.0,3.3907e-14,3.0,0.0,[],3.6718e-14,[],0,0.0,0.0,3.6718e-14
1769,743086191,K_0,13.1032,7.61129e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],3.05163e-14,[],0,0.0,0.0,3.05163e-14
1770,592465689,K_0,13.1032,7.82524e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1771,931475032,K_0,13.1032,8.41245e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.41827e-13,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1772,434476316,K_0,13.1032,8.41245e+17,13.1032,0.0,0.0,0.0,0.0,0.0,1.38596e-14,3.0,0.0,[],1.27644e-13,[],0,0.0,0.0,1.27644e-13
1773,139706755,K_0,13.1032,8.41245e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.24737e-14,[],0,0.0,0.0,1.24737e-14
1774,973388685,K_0,13.1032,8.52919e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.24737e-14,[],0,0.0,0.0,1.24737e-14
1775,960267022,K_0,13.1032,9.13762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,6.20616e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1776,704187316,K_0,13.1032,9.13762e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],5.58554e-14,[],0,0.0,0.0,5.58554e-14
1777,194206467,K_0,13.1032,9.60613e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1778,867278897,K_0,13.1032,9.60613e+17,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1779,521114657,K_0,13.1032,1.05285e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1780,499880458,K_0,13.1032,1.05285e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.90082e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1781,152049608,K_0,13.1032,1.05285e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],7.11074e-14,[],0,0.0,0.0,7.11074e-14
1782,334218642,K_0,13.1032,1.13516e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.73209e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1783,681871992,K_0,13.1032,1.13516e+18,13.1032,0.0,0.0,0.0,0.0,0.0,5.27263e-14,3.0,0.0,[],1.55888e-14,[],0,0.0,0.0,1.55888e-14
1784,837229124,K_0,13.1032,1.13516e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.54256e-14,3.0,0.0,[],4.74537e-14,[],0,0.0,0.0,4.74537e-14
1785,58061480,K_0,13.1032,1.13516e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.38831e-14,[],0,0.0,0.0,1.38831e-14
1786,937666915,K_0,13.1032,1.15397e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.38831e-14,[],0,0.0,0.0,1.38831e-14
1787,787049,K_0,13.1032,1.26401e+18,13.1032,0.0,0.0,0.0,0.0,0.0,6.41451e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1788,841573206,K_0,13.1032,1.26401e+18,13.1032,0.0,0.0,0.0,0.0,0.0,6.12843e-14,3.0,0.0,[],5.77306e-14,[],0,0.0,0.0,5.77306e-14
1789,74152786,K_0,13.1032,1.29231e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.6711e-14,3.0,0.0,[],5.51559e-14,[],0,0.0,0.0,5.51559e-14
1790,687975978,K_0,13.1032,1.41829e+18,13.1032,0.0,0.0,0.0,0.0,0.0,5.98816e-14,3.0,0.0,[],6.90399e-14,[],0,0.0,0.0,6.90399e-14
1791,524432402,K_0,13.1032,1.41829e+18,13.1032,0.0,0.0,0.0,0.0,0.0,9.97825e-15,3.0,0.0,[],5.38934e-14,[],0,0.0,0.0,5.38934e-14
1792,663550948,K_0,13.1032,1.41829e+18,13.1032,0.0,0.0,0.0,0.0,0.0,3.20444e-14,3.0,0.0,[],8.98042e-15,[],0,0.0,0.0,8.98042e-15
1793,971258803,K_0,13.1032,1.41829e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.35616e-14,3.0,0.0,[],2.884e-14,[],0,0.0,0.0,2.884e-14
1794,768371440,K_0,13.1032,1.50219e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.85015e-14,3.0,0.0,[],2.12055e-14,[],0,0.0,0.0,2.12055e-14
1795,778547882,K_0,13.1032,1.50219e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],7.06514e-14,[],0,0.0,0.0,7.06514e-14
1796,756630939,K_0,13.1032,1.54377e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1797,291273741,K_0,13.1032,1.58099e+18,13.1032,0.0,0.0,0.0,0.0,0.0,4.46809e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1798,105099884,K_0,13.1032,1.64836e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.02242e-14,3.0,0.0,[],4.02128e-14,[],0,0.0,0.0,4.02128e-14
1799,504634465,K_0,13.1032,1.79629e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.47829e-14,3.0,0.0,[],1.82017e-14,[],0,0.0,0.0,1.82017e-14
1800,628707875,K_0,13.1032,1.79629e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.46198e-14,3.0,0.0,[],2.23046e-14,[],0,0.0,0.0,2.23046e-14
1801,656416480,K_0,13.1032,1.79629e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.39452e-14,3.0,0.0,[],2.21578e-14,[],0,0.0,0.0,2.21578e-14
1802,220472175,K_0,13.1032,1.9507e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.98643e-14,3.0,0.0,[],2.15507e-14,[],0,0.0,0.0,2.15507e-14
1803,140580683,K_0,13.1032,1.9507e+18,13.1032,0.0,0.0,0.0,0.0,0.0,4.83187e-14,3.0,0.0,[],2.68779e-14,[],0,0.0,0.0,2.68779e-14
1804,936660334,K_0,13.1032,1.9507e+18,13.1032,0.0,0.0,0.0,0.0,0.0,5.14875e-14,3.0,0.0,[],4.34868e-14,[],0,0.0,0.0,4.34868e-14
1805,984011026,K_0,13.1032,1.9507e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],4.63388e-14,[],0,0.0,0.0,4.63388e-14
1806,119350095,K_0,13.1032,2.09978e+18,13.1032,0.0,0.0,0.0,0.0,0.0,3.8633e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1807,344723286,K_0,13.1032,2.09978e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.74619e-14,3.0,0.0,[],3.47697e-14,[],0,0.0,0.0,3.47697e-14
1808,696028760,K_0,13.1032,2.16443e+18,13.1032,0.0,0.0,0.0,0.0,0.0,6.34702e-14,3.0,0.0,[],2.47157e-14,[],0,0.0,0.0,2.47157e-14
1809,306491265,K_0,13.1032,2.33813e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],5.71231e-14,[],0,0.0,0.0,5.71231e-14
1810,59680823,K_0,13.1032,2.33813e+18,13.1032,0.0,0.0,0.0,0.0,0.0,8.67138e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1811,645947588,K_0,13.1032,2.33813e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.00588e-14,3.0,0.0,[],7.80424e-14,[],0,0.0,0.0,7.80424e-14
1812,576042266,K_0,13.1032,2.51937e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.12142e-14,3.0,0.0,[],9.05289e-15,[],0,0.0,0.0,9.05289e-15
1813,681187967,K_0,13.1032,2.51937e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.24448e-14,3.0,0.0,[],6.40928e-14,[],0,0.0,0.0,6.40928e-14
1814,371583491,K_0,13.1032,2.51937e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],1.12003e-14,[],0,0.0,0.0,1.12003e-14
1815,380864070,K_0,13.1032,2.72547e+18,13.1032,0.0,0.0,0.0,0.0,0.0,4.81731e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1816,186776789,K_0,13.1032,2.72547e+18,13.1032,0.0,0.0,0.0,0.0,0.0,3.53894e-14,3.0,0.0,[],4.33558e-14,[],0,0.0,0.0,4.33558e-14
1817,347505670,K_0,13.1032,2.72547e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],3.18504e-14,[],0,0.0,0.0,3.18504e-14
1818,881136329,K_0,13.1032,2.81097e+18,13.1032,0.0,0.0,0.0,0.0,0.0,3.23946e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1819,441300929,K_0,13.1032,2.81097e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.91552e-14,[],0,0.0,0.0,2.91552e-14
1820,278569420,K_0,13.1032,2.89143e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1821,720390736,K_0,13.1032,2.94666e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1822,180689931,K_0,13.1032,3.0092e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1823,478957693,K_0,13.1032,3.15339e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1824,350265275,K_0,13.1032,3.31607e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.28874e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1825,23519174,K_0,13.1032,3.45591e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.2853e-14,3.0,0.0,[],1.15986e-14,[],0,0.0,0.0,1.15986e-14
1826,760546794,K_0,13.1032,3.45591e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],2.05677e-14,[],0,0.0,0.0,2.05677e-14
1827,318818936,K_0,13.1032,3.56131e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.409e-15,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1828,37713204,K_0,13.1032,3.84738e+18,13.1032,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[],6.6681e-15,[],0,0.0,0.0,6.6681e-15
1829,151111271,K_0,13.1032,3.84738e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.74891e-14,3.0,0.0,[],0.0,[],0,0.0,0.0,0.0
1830,399211043,K_0,13.1032,3.84738e+18,13.1032,0.0,0.0,0.0,0.0,0.0,1.34338e-14,3.0,0.0,[],2.47402e-14,[],0,0.0,0.0,2.47402e-14
1831,724854156,K_0,13.1032,3.979e+18,13.1032,0.0,0.0,0.0,0.0,0.0,4.40358e-15,3.0,0.0,[],1.20904e-14,[],0,0.0,0.0,1.20904e-14
1832,379889409,K_0,13.1032,4.2583e+18,13.1032,0.0,0.0,0.0,0.0,0.0,7.62783e-15,3.0,0.0,[],3.96322e-15,[],0,0.0,0.0,3.96322e-15
1833,898593166,K_0,13.1032,4.2583e+18,13.1032,0.0,0.0,0.0,0.0,0.0,8.08147e-15,3.0,0.0,[],6.86505e-15,[],0,0.0,0.0,6.86505e-15
1834,563161678,K_0,13.1032,4.2583e+18,13.1032,0.0,0.0,0.0,0.0,0.0,2.96361e-14,3.0,0.0,[],7.27332e-15,[],0,0.0,0.0,7.27332e-15
