step_no,steps_id,capitalist_id,budget,wealth,human_wealth,spent_amount
924,115158519,B_0,1.11966,3.90006,0.850499,1.11966
925,716563236,B_0,1.0455,3.53517,0.843703,1.0455
926,554719306,B_0,1.02046,2.84166,0.823033,1.02046
927,218767262,B_0,0.965116,2.64318,0.820777,0.965116
928,827907208,B_0,0.952936,2.20933,0.80871,0.952936
929,627076614,B_0,0.919176,2.07937,0.80793,0.919176
930,844166242,B_0,0.911898,1.45395,0.787072,0.911898
931,276901673,B_0,0.859769,1.00235,0.771915,0.859769
932,25972535,B_0,0.822033,1.06366,0.776373,0.822033
933,749352144,B_0,0.829556,2.26354,0.826495,0.829556
934,110675364,B_0,0.939672,4.17453,0.907462,0.939672
935,845877573,B_0,1.11619,4.73044,0.938047,1.11619
936,221306362,B_0,1.17457,3.55587,0.900525,1.17457
937,467322869,B_0,1.07832,2.89032,0.881015,1.07832
938,251649051,B_0,1.02553,2.48059,0.870407,1.02553
939,619669778,B_0,0.994436,1.5492,0.838112,0.994436
940,545077917,B_0,0.915572,0.894887,0.815038,0.915572
941,377143208,B_0,0.859782,0.354714,0.795221,0.859782
942,503041236,B_0,0.354714,0.532682,0.784719,0.354714
943,680110362,B_0,0.532682,0.178899,0.760486,0.532682
944,316037813,B_0,0.178899,1.27974,0.781257,0.178899
945,821999382,B_0,0.845244,1.76965,0.803412,0.845244
946,77511179,B_0,0.891895,2.67106,0.843008,0.891895
947,326612201,B_0,0.976561,3.53777,0.883019,0.976561
948,923877682,B_0,1.05991,4.01402,0.909144,1.05991
949,439876294,B_0,1.10985,2.90418,0.872779,1.10985
950,336962837,B_0,1.01799,2.6158,0.867052,1.01799
951,756562699,B_0,0.997842,2.06433,0.850225,0.997842
952,236204198,B_0,0.953441,2.30759,0.864084,0.953441
953,789392928,B_0,0.979463,1.32812,0.82952,0.979463
954,641623826,B_0,0.895926,0.817786,0.811763,0.895926
955,157835710,B_0,0.817786,0.62176,0.804163,0.817786
956,433120151,B_0,0.62176,0.684192,0.799364,0.62176
957,703297339,B_0,0.684192,2.0456,0.849214,0.684192
958,608836784,B_0,0.951494,1.09411,0.815245,0.951494
959,75514672,B_0,0.86995,1.62656,0.838731,0.86995
960,410409219,B_0,0.920059,0.706498,0.805182,0.920059
961,61954170,B_0,0.706498,0.0,0.772975,0.706498
962,900973802,B_0,0.0,0.486944,0.761533,0.0
963,141555588,B_0,0.486944,0.629998,0.756272,0.486944
964,612726090,B_0,0.629998,0.866118,0.760666,0.629998
965,359523898,B_0,0.803972,0.132881,0.733069,0.803972
966,205537537,B_0,0.132881,0.561712,0.726214,0.132881
967,977108533,B_0,0.561712,0.0,0.697166,0.561712
968,691426704,B_0,0.0,0.616778,0.69395,0.0
969,182940290,B_0,0.616778,0.236915,0.675669,0.616778
970,120115599,B_0,0.236915,0.417706,0.66535,0.236915
971,876519994,B_0,0.417706,1.04232,0.680429,0.417706
972,683493067,B_0,0.732545,1.32079,0.693653,0.732545
973,558859553,B_0,0.759692,0.561101,0.665907,0.759692
974,973028436,B_0,0.561101,0.528317,0.660403,0.561101
975,832691877,B_0,0.528317,0.0,0.633987,0.528317
976,936504192,B_0,0.0,0.988696,0.648175,0.0
977,156566424,B_0,0.69761,0.291086,0.622248,0.69761
978,348296794,B_0,0.291086,0.185314,0.604771,0.291086
979,772200889,B_0,0.185314,0.511471,0.601039,0.185314
980,530657017,B_0,0.511471,0.952712,0.615106,0.511471
981,158330219,B_0,0.662741,0.289971,0.590502,0.662741
982,331868182,B_0,0.289971,1.18018,0.614089,0.289971
983,295788973,B_0,0.673098,2.95924,0.687611,0.673098
984,948237767,B_0,0.835573,4.05423,0.73733,0.835573
985,836024881,B_0,0.940041,3.52087,0.724104,0.940041
986,695386277,B_0,0.900147,2.90798,0.70663,0.900147
987,426419435,B_0,0.852029,2.05595,0.678365,0.852029
988,311571303,B_0,0.781162,1.67489,0.667234,0.781162
989,257591699,B_0,0.750979,1.37788,0.658703,0.750979
990,782396315,B_0,0.727597,0.826367,0.639399,0.727597
991,648174118,B_0,0.680717,0.491755,0.627667,0.680717
992,892938668,B_0,0.491755,0.0,0.60256,0.491755
993,228665735,B_0,0.0,0.137932,0.583975,0.0
994,154459225,B_0,0.137932,0.666359,0.58727,0.137932
995,910236977,B_0,0.620588,1.80415,0.634115,0.620588
996,188055129,B_0,0.724322,1.07983,0.60875,0.724322
997,48286083,B_0,0.662742,1.60338,0.631852,0.662742
998,691630146,B_0,0.712021,0.891357,0.606578,0.712021
999,597650212,B_0,0.651146,1.1694,0.619482,0.651146
1000,753242593,B_0,0.677952,3.29854,0.706986,0.677952
1001,845331010,B_0,0.871913,4.26909,0.752406,0.871913
1002,710126190,B_0,0.96586,5.33719,0.803668,0.96586
1003,31827048,B_0,1.07053,7.40496,0.897053,1.07053
1004,60378178,B_0,1.2673,6.25554,0.865886,1.2673
1005,90619441,B_0,1.17866,5.99115,0.867822,1.17866
1006,861607634,B_0,1.16738,4.82377,0.833109,1.16738
1007,616967147,B_0,1.0743,4.53105,0.831047,1.0743
1008,197808060,B_0,1.0576,5.52834,0.880001,1.0576
1009,550056454,B_0,1.15642,4.37192,0.844801,1.15642
1010,466500030,B_0,1.0634,3.30852,0.811009,1.0634
1011,514202479,B_0,0.976435,3.47165,0.824151,0.976435
1012,623676589,B_0,0.997734,3.94757,0.850131,0.997734
1013,64694910,B_0,1.04751,2.90006,0.816126,1.04751
1014,363673005,B_0,0.961129,2.38467,0.80131,0.961129
1015,642029893,B_0,0.920544,1.5053,0.770905,0.920544
1016,326761661,B_0,0.84617,1.25943,0.764081,0.84617
1017,414320571,B_0,0.827052,0.541482,0.737882,0.827052
1018,304915744,B_0,0.541482,0.223926,0.717324,0.541482
1019,726014220,B_0,0.223926,0.232781,0.697942,0.223926
1020,867472649,B_0,0.232781,0.0,0.670024,0.232781
1021,469309329,B_0,0.0,0.322351,0.656117,0.0
1022,61247561,B_0,0.322351,0.0694819,0.632652,0.322351
1023,424777323,B_0,0.0694819,0.0,0.607346,0.0694819
1024,627293708,B_0,0.0,0.400565,0.599075,0.0
1025,987537961,B_0,0.400565,0.848362,0.609046,0.400565
1026,923626375,B_0,0.651464,0.226309,0.585861,0.651464
1027,978959426,B_0,0.226309,0.217801,0.571138,0.226309
1028,813042685,B_0,0.217801,0.0958018,0.552125,0.217801
1029,131880371,B_0,0.0958018,0.412519,0.546541,0.0958018
1030,317984142,B_0,0.412519,0.863239,0.559209,0.412519
1031,601621723,B_0,0.602371,0.718505,0.555146,0.602371
1032,170815674,B_0,0.591071,0.58149,0.551102,0.591071
1033,124605042,B_0,0.580177,0.00131342,0.529058,0.580177
1034,578805550,B_0,0.00131342,0.214124,0.516461,0.00131342
1035,87937602,B_0,0.214124,0.391411,0.511459,0.214124
1036,112185071,B_0,0.391411,0.152449,0.497098,0.391411
1037,413944961,B_0,0.152449,0.505161,0.497421,0.152449
1038,522089693,B_0,0.505161,0.15073,0.483553,0.505161
1039,689762564,B_0,0.15073,0.0,0.464211,0.15073
1040,704485072,B_0,0.0,0.239525,0.455224,0.0
1041,44260802,B_0,0.239525,0.248055,0.446937,0.239525
1042,367978640,B_0,0.248055,0.291336,0.440713,0.248055
1043,615603305,B_0,0.291336,0.184304,0.430456,0.291336
1044,935788688,B_0,0.184304,0.510902,0.433674,0.184304
1045,425487838,B_0,0.459219,0.781793,0.445532,0.459219
1046,53341175,B_0,0.484621,0.749393,0.445799,0.484621
1047,831081113,B_0,0.483269,1.02879,0.458474,0.483269
1048,379625375,B_0,0.509913,0.919109,0.456144,0.509913
1049,823154820,B_0,0.5021,0.531844,0.442492,0.5021
1050,385303622,B_0,0.469084,0.263069,0.432805,0.469084
1051,281608845,B_0,0.263069,1.43707,0.472975,0.263069
1052,230949133,B_0,0.544829,0.892239,0.454056,0.544829
1053,130321135,B_0,0.498668,0.393571,0.435894,0.498668
1054,42349126,B_0,0.393571,0.182331,0.425751,0.393571
1055,165649785,B_0,0.182331,0.10524,0.412931,0.182331
1056,637452069,B_0,0.10524,0.808122,0.428739,0.10524
1057,980686939,B_0,0.469145,0.338977,0.411589,0.469145
1058,17558161,B_0,0.338977,0.374218,0.410094,0.338977
1059,564520511,B_0,0.374218,0.052417,0.395787,0.374218
1060,964789072,B_0,0.052417,0.42998,0.395342,0.00710168
1061,745214813,B_0,0.416841,0.0928058,0.382715,0.416841
1062,33376841,B_0,0.0928058,0.615892,0.392042,0.0928058
1063,672906858,B_0,0.422837,0.560044,0.39104,0.422837
1064,392058970,B_0,0.419042,0.288275,0.381289,0.419042
1065,774378839,B_0,0.288275,0.0,0.366038,0.288275
1066,61992582,B_0,0.0,0.206552,0.359658,0.0
1067,536651712,B_0,0.206552,0.213891,0.353828,0.206552
1068,182838234,B_0,0.213891,0.0482224,0.341603,0.213891
1069,607101145,B_0,0.0482224,0.373324,0.342872,0.0482224
1070,312891428,B_0,0.361539,1.04661,0.370551,0.361539
1071,748147853,B_0,0.422881,0.717082,0.359462,0.422881
1072,904888840,B_0,0.395317,0.345978,0.346052,0.395317
1073,69173839,B_0,0.345978,0.176696,0.339278,0.345978
1074,61834466,B_0,0.176696,0.0,0.325707,0.176696
1075,255499077,B_0,0.0,0.466885,0.331354,0.0
1076,371061025,B_0,0.354699,0.158858,0.319967,0.354699
1077,366557683,B_0,0.158858,0.77398,0.338127,0.158858
1078,432253477,B_0,0.376826,0.708989,0.337076,0.376826
1079,23445864,B_0,0.372525,0.750867,0.340169,0.372525
1080,824254237,B_0,0.377712,0.549298,0.333608,0.377712
1081,878203710,B_0,0.361073,0.561798,0.335206,0.361073
1082,773577073,B_0,0.363296,0.198502,0.321798,0.363296
1083,511659697,B_0,0.198502,0.0,0.308926,0.198502
1084,2214078,B_0,0.0,0.585756,0.319999,0.0
1085,69590139,B_0,0.349287,0.417941,0.314458,0.349287
1086,56291093,B_0,0.335355,0.177303,0.305669,0.335355
1087,587797858,B_0,0.177303,0.636566,0.318905,0.177303
1088,140176275,B_0,0.350733,0.285833,0.306148,0.350733
1089,374354913,B_0,0.285833,0.289286,0.305474,0.285833
1090,292374434,B_0,0.289286,0.211433,0.301712,0.289286
1091,996562383,B_0,0.211433,0.444288,0.307415,0.211433
1092,352792183,B_0,0.32963,0.574963,0.313531,0.32963
1093,885230425,B_0,0.342279,0.429891,0.308878,0.342279
1094,889152768,B_0,0.330373,0.304413,0.304719,0.330373
1095,355593246,B_0,0.304413,0.315608,0.305154,0.304413
1096,64620738,B_0,0.315608,0.0503385,0.294962,0.315608
1097,168052756,B_0,0.0503385,0.226049,0.292205,0.0503385
1098,104582782,B_0,0.226049,-2.77556e-17,0.280517,0.226049
1099,632134812,B_0,-2.77556e-17,-2.77556e-17,0.269296,0.0
1100,883431824,B_0,-2.77556e-17,0.312433,0.271022,0.0
1101,856770519,B_0,0.286643,0.0257896,0.260181,0.286643
1102,56038788,B_0,0.0257896,0.460362,0.268188,0.0257896
1103,207146081,B_0,0.291206,0.169156,0.257461,0.291206
1104,958685383,B_0,0.169156,0.423628,0.264107,0.169156
1105,548763822,B_0,0.285289,0.138339,0.253543,0.285289
1106,509476854,B_0,0.138339,0.779692,0.274589,0.138339
1107,388412121,B_0,0.313573,0.482134,0.264246,0.313573
1108,804166181,B_0,0.288353,0.763078,0.276448,0.288353
1109,919876065,B_0,0.314602,0.935339,0.284865,0.314602
1110,762285706,B_0,0.331631,0.674311,0.276294,0.331631
1111,731274026,B_0,0.31001,0.604534,0.274852,0.31001
1112,313629567,B_0,0.305078,0.306505,0.26414,0.305078
1113,931779085,B_0,0.279465,0.56858,0.275236,0.279465
1114,363219571,B_0,0.303665,0.287573,0.265132,0.303665
1115,452416495,B_0,0.279511,0.205358,0.262419,0.279511
1116,402669900,B_0,0.205358,0.464864,0.270517,0.205358
1117,285949939,B_0,0.29376,0.375296,0.267864,0.29376
1118,448553284,B_0,0.286629,0.320159,0.266409,0.286629
1119,410307183,B_0,0.282417,0.0949424,0.258041,0.282417
1120,249348151,B_0,0.0949424,0.0629939,0.250239,0.0949424
1121,885467722,B_0,0.0629939,0.581809,0.263501,0.0629939
1122,307757476,B_0,0.292592,0.377509,0.256493,0.292592
1123,608029193,B_0,0.275369,0.322037,0.255029,0.275369
1124,695574583,B_0,0.271131,0.343477,0.256531,0.271131
1125,930306446,B_0,0.273705,0.174417,0.250455,0.273705
1126,892460,B_0,0.174417,0.19354,0.248179,0.174417
1127,632620691,B_0,0.19354,0.0,0.238252,0.19354
1128,535084815,B_0,0.0,0.438957,0.24628,0.0
1129,453495811,B_0,0.268228,0.940871,0.267234,0.268228
1130,181544484,B_0,0.314278,1.5952,0.295289,0.314278
1131,892246104,B_0,0.375049,1.22015,0.283478,0.375049
1132,838395689,B_0,0.344485,1.10303,0.281233,0.344485
1133,937599817,B_0,0.336385,0.782175,0.270605,0.336385
1134,842528294,B_0,0.309714,0.8653,0.275494,0.309714
1135,479952626,B_0,0.318759,0.557239,0.264903,0.318759
1136,470403131,B_0,0.292765,0.264474,0.254306,0.292765
1137,278550786,B_0,0.264474,0.153775,0.250285,0.264474
1138,494367299,B_0,0.153775,0.0,0.240274,0.153775
1139,645877404,B_0,0.0,0.458577,0.249006,0.0
1140,289010284,B_0,0.271935,0.233375,0.240915,0.271935
1141,850490510,B_0,0.233375,0.397072,0.247161,0.233375
1142,405320419,B_0,0.267015,0.397072,0.237275,0.0
1143,730434369,B_0,0.257128,0.503966,0.242345,0.257128
1144,864088050,B_0,0.267543,1.3304,0.27641,0.267543
1145,529583524,B_0,0.34293,1.06312,0.26838,0.34293
1146,80291585,B_0,0.321536,1.02235,0.268875,0.321536
1147,515531636,B_0,0.319993,1.98528,0.309437,0.319993
1148,492390139,B_0,0.408701,1.61573,0.298626,0.408701
1149,93449563,B_0,0.379412,1.23632,0.286681,0.379412
1150,997463043,B_0,0.348497,1.06019,0.282108,0.348497
1151,651857874,B_0,0.335117,1.70674,0.310091,0.335117
1152,632091964,B_0,0.395428,1.31131,0.297687,0.395428
1153,875215555,B_0,0.363253,1.32631,0.300909,0.363253
1154,771745554,B_0,0.367225,1.16561,0.297134,0.367225
1155,465506711,B_0,0.355415,1.00749,0.29314,0.355415
1156,421351058,B_0,0.343515,0.902963,0.290974,0.343515
1157,341686848,B_0,0.336122,0.780591,0.287885,0.336122
1158,93780585,B_0,0.326915,0.665682,0.28485,0.326915
1159,252170643,B_0,0.318134,0.414325,0.276127,0.318134
1160,940479768,B_0,0.296844,0.372002,0.275263,0.296844
1161,658250440,B_0,0.293863,0.206673,0.269394,0.293863
1162,403656470,B_0,0.206673,0.181958,0.265896,0.206673
1163,436275406,B_0,0.181958,-2.77556e-17,0.255261,0.181958
1164,77591417,B_0,-2.77556e-17,0.654727,0.271239,0.0
1165,784672442,B_0,0.303976,0.590162,0.269966,0.303976
1166,834006255,B_0,0.299474,0.791436,0.279197,0.299474
1167,802331092,B_0,0.318769,0.50558,0.269346,0.318769
1168,506287278,B_0,0.294625,0.775936,0.281171,0.294625
1169,224528555,B_0,0.319968,0.71918,0.280453,0.319968
1170,484487213,B_0,0.316412,0.582222,0.276413,0.316412
1171,826150181,B_0,0.305524,1.15346,0.300427,0.305524
1172,852228239,B_0,0.3581,0.917816,0.293308,0.3581
1173,894911844,B_0,0.339199,0.630275,0.283642,0.339199
1174,554710312,B_0,0.315156,0.694358,0.287466,0.315156
1175,235497289,B_0,0.322184,0.393704,0.276829,0.322184
1176,25097910,B_0,0.296514,0.139013,0.267428,0.296514
1177,630748189,B_0,0.139013,0.19939,0.264707,0.139013
1178,536942667,B_0,0.19939,1.16332,0.300651,0.19939
1179,184581069,B_0,0.358817,0.804504,0.288625,0.358817
1180,404995183,B_0,0.328851,0.705757,0.286284,0.328851
1181,834241412,B_0,0.321572,0.668206,0.286194,0.321572
1182,411956574,B_0,0.319604,0.534196,0.28217,0.319604
1183,273270089,B_0,0.30888,0.549827,0.283864,0.30888
1184,610691065,B_0,0.311355,0.888018,0.298491,0.311355
1185,896393110,B_0,0.342892,0.548925,0.286703,0.342892
1186,759371489,B_0,0.314149,0.954479,0.304023,0.314149
1187,380766569,B_0,0.351747,0.602731,0.291862,0.351747
1188,479443096,B_0,0.321999,0.990976,0.308598,0.321999
1189,74254371,B_0,0.358146,1.28976,0.322531,0.358146
1190,850330539,B_0,0.387019,1.31955,0.326302,0.387019
1191,768643345,B_0,0.39228,1.27692,0.327236,0.39228
1192,973142666,B_0,0.391082,1.40902,0.335074,0.391082
1193,601845103,B_0,0.405524,1.00349,0.321671,0.405524
1194,612559855,B_0,0.371845,1.08051,0.326759,0.371845
1195,645637012,B_0,0.380784,1.23651,0.33516,0.380784
1196,674037567,B_0,0.396985,1.43867,0.345719,0.396985
1197,185140152,B_0,0.417653,1.63505,0.356451,0.417653
1198,331458185,B_0,0.438204,1.92562,0.371344,0.438204
1199,925666002,B_0,0.467626,1.46702,0.356852,0.467626
1200,822335684,B_0,0.430203,1.43575,0.358535,0.430203
1201,946139514,B_0,0.430323,1.50926,0.364347,0.430323
1202,406384840,B_0,0.43981,1.63227,0.372286,0.43981
1203,731673100,B_0,0.453899,2.17098,0.397098,0.453899
1204,57163662,B_0,0.505647,1.66533,0.381214,0.505647
1205,908639769,B_0,0.464481,1.32322,0.370861,0.464481
1206,261950689,B_0,0.437022,1.07994,0.363776,0.437022
1207,457128408,B_0,0.417773,0.718705,0.351486,0.417773
1208,297282943,B_0,0.387422,0.683456,0.351514,0.387422
1209,787173005,B_0,0.385687,0.38289,0.340858,0.385687
1210,425091171,B_0,0.360003,1.0917,0.369976,0.360003
1211,397334294,B_0,0.424561,0.66714,0.355177,0.424561
1212,950502203,B_0,0.388534,0.497256,0.349716,0.388534
1213,296211639,B_0,0.374579,0.51196,0.351299,0.374579
1214,512638492,B_0,0.376897,0.35245,0.345942,0.376897
1215,230396625,B_0,0.35245,0.471997,0.350985,0.35245
1216,590482393,B_0,0.374585,0.0974129,0.336945,0.374585
1217,925498873,B_0,0.0974129,0.844879,0.357263,0.0974129
1218,368947557,B_0,0.399507,2.083,0.408477,0.399507
1219,230349887,B_0,0.512627,1.57037,0.392138,0.512627
1220,257561895,B_0,0.470657,1.88341,0.4078,0.470657
1221,575683094,B_0,0.501971,2.42719,0.433318,0.501971
1222,619495218,B_0,0.554678,3.19985,0.469079,0.554678
1223,238095336,B_0,0.629071,2.57078,0.450316,0.629071
1224,165473204,B_0,0.578855,2.34462,0.446411,0.578855
1225,309985021,B_0,0.563642,2.56805,0.460038,0.563642
1226,241694393,B_0,0.58844,1.97961,0.441636,0.58844
1227,751375562,B_0,0.540617,1.5705,0.429231,0.540617
1228,327295186,B_0,0.507756,1.19779,0.417464,0.507756
1229,959009374,B_0,0.477353,0.88395,0.407306,0.477353
1230,759098178,B_0,0.451503,1.6105,0.438135,0.451503
1231,590945143,B_0,0.51866,1.31794,0.429654,0.51866
1232,750484196,B_0,0.495551,0.902086,0.415656,0.495551
1233,784213457,B_0,0.46076,0.769227,0.412146,0.46076
1234,891883739,B_0,0.450607,0.518735,0.403664,0.450607
1235,636112336,B_0,0.429601,0.187403,0.391449,0.429601
1236,794327274,B_0,0.187403,0.167445,0.382488,0.187403
1237,806567933,B_0,0.167445,0.362495,0.381689,0.167445
1238,643692982,B_0,0.362495,0.167582,0.373124,0.362495
1239,792097210,B_0,0.167582,0.106118,0.362444,0.167582
1240,130726055,B_0,0.106118,0.539356,0.369521,0.106118
1241,594799891,B_0,0.396488,0.665566,0.375648,0.396488
1242,463589374,B_0,0.408926,1.1498,0.396348,0.408926
1243,483687353,B_0,0.453838,0.805105,0.38486,0.453838
1244,357613706,B_0,0.425115,1.25146,0.404325,0.425115
1245,57742934,B_0,0.466898,2.02336,0.437704,0.466898
1246,788878908,B_0,0.538872,2.34148,0.454475,0.538872
1247,164123129,B_0,0.571548,1.94254,0.4432,0.571548
1248,401561012,B_0,0.540327,1.40221,0.425472,0.540327
1249,908349007,B_0,0.495583,1.24246,0.421887,0.495583
1250,974996613,B_0,0.484009,2.23884,0.464227,0.484009
1251,556892763,B_0,0.576168,2.19101,0.466791,0.576168
1252,420159872,B_0,0.576342,1.61467,0.448119,0.576342
1253,631465080,B_0,0.528853,1.65283,0.452875,0.528853
1254,790033304,B_0,0.535517,1.31913,0.442833,0.535517
1255,391290733,B_0,0.50879,1.16488,0.439301,0.50879
1256,717245297,B_0,0.497545,0.726495,0.424096,0.497545
1257,298316182,B_0,0.46042,0.49277,0.4162,0.46042
1258,931841871,B_0,0.440838,0.614203,0.422042,0.440838
1259,228349703,B_0,0.452753,0.925496,0.435723,0.452753
1260,930291150,B_0,0.481997,0.443499,0.418294,0.481997
1261,640578476,B_0,0.440469,0.451742,0.41951,0.440469
1262,392079546,B_0,0.442097,0.00964425,0.40273,0.442097
1263,970208067,B_0,0.00964425,0.467473,0.40532,0.00964425
1264,118333173,B_0,0.428693,1.85291,0.461672,0.428693
1265,632940081,B_0,0.554318,1.29859,0.443205,0.554318
1266,934257606,B_0,0.508135,1.44192,0.451536,0.508135
1267,178449499,B_0,0.523632,1.13728,0.442234,0.523632
1268,328997227,B_0,0.499098,1.22081,0.44785,0.499098
1269,134639238,B_0,0.50889,1.82864,0.474605,0.50889
1270,67708287,B_0,0.566037,1.26261,0.45562,0.566037
1271,720303218,B_0,0.518751,1.0956,0.451465,0.518751
1272,563070562,B_0,0.506245,0.984246,0.449202,0.506245
1273,95384298,B_0,0.498415,1.12351,0.456741,0.498415
1274,660738494,B_0,0.512917,0.610594,0.438472,0.512917
1275,890619534,B_0,0.469001,0.500516,0.43529,0.469001
1276,302470135,B_0,0.460316,0.465926,0.434907,0.460316
1277,896801805,B_0,0.458203,0.490986,0.436841,0.458203
1278,554557693,B_0,0.461391,0.373718,0.433133,0.461391
1279,831040567,B_0,0.373718,0.401078,0.43185,0.373718
1280,647232121,B_0,0.401078,0.373634,0.429522,0.401078
1281,252832158,B_0,0.373634,0.760619,0.442766,0.373634
1282,474309647,B_0,0.480797,0.914648,0.450448,0.480797
1283,497905574,B_0,0.496181,1.20898,0.464051,0.496181
1284,825308156,B_0,0.5245,1.50357,0.478252,0.5245
1285,76064341,B_0,0.553431,1.17124,0.467966,0.553431
1286,911183980,B_0,0.526528,1.18541,0.470876,0.526528
1287,507664071,B_0,0.530146,1.05654,0.468091,0.530146
1288,830921870,B_0,0.520918,0.71276,0.456453,0.520918
1289,119620628,B_0,0.492091,0.275063,0.440371,0.492091
1290,982609775,B_0,0.275063,0.25886,0.433111,0.275063
1291,490740523,B_0,0.25886,0.0426436,0.417492,0.25886
1292,250134128,B_0,0.0426436,0.0,0.400792,0.0426436
1293,753375315,B_0,0.0,0.554051,0.406923,0.0
1294,184040586,B_0,0.434625,0.738765,0.415419,0.434625
1295,876478312,B_0,0.452358,0.812702,0.419854,0.452358
1296,82223715,B_0,0.460489,1.77836,0.460106,0.460489
1297,682403886,B_0,0.549024,1.34176,0.446199,0.549024
1298,163881710,B_0,0.513287,1.28566,0.446638,0.513287
1299,699871337,B_0,0.510922,1.43021,0.454992,0.510922
1300,767549966,B_0,0.526502,0.903712,0.436792,0.526502
1301,771704737,B_0,0.481978,0.612724,0.42696,0.481978
1302,316894160,B_0,0.457596,0.192349,0.41137,0.457596
1303,935765652,B_0,0.192349,0.273779,0.405867,0.192349
1304,362006062,B_0,0.273779,0.156516,0.395893,0.273779
1305,515467186,B_0,0.156516,0.615113,0.404662,0.156516
1306,514252742,B_0,0.435417,0.585113,0.404692,0.435417
1307,454266643,B_0,0.433947,0.430564,0.39968,0.433947
1308,970377496,B_0,0.421208,0.632357,0.408613,0.421208
1309,937232961,B_0,0.440231,0.192127,0.392268,0.440231
1310,351884229,B_0,0.192127,0.589423,0.400155,0.192127
1311,896436842,B_0,0.429626,0.159798,0.384148,0.429626
1312,164271858,B_0,0.159798,1.11927,0.413553,0.159798
1313,729048795,B_0,0.469517,0.886364,0.406476,0.469517
1314,297830184,B_0,0.450794,0.843893,0.406549,0.450794
1315,670188128,B_0,0.448744,0.502652,0.394588,0.448744
1316,524665899,B_0,0.41972,0.514125,0.396052,0.41972
1317,611247558,B_0,0.421758,0.0923665,0.38021,0.421758
1318,56677363,B_0,0.0923665,0.593424,0.388738,0.0923665
1319,737210056,B_0,0.418409,0.175014,0.373189,0.418409
1320,911767960,B_0,0.175014,0.531009,0.379502,0.175014
1321,658543897,B_0,0.406052,1.61941,0.4241,0.406052
1322,49454871,B_0,0.50507,2.87895,0.47772,0.50507
1323,250158489,B_0,0.621668,2.25728,0.458611,0.621668
1324,440109330,B_0,0.571476,2.22203,0.461716,0.571476
1325,892422639,B_0,0.572818,1.64922,0.443247,0.572818
1326,391256706,B_0,0.525708,2.12175,0.465447,0.525708
1327,785770280,B_0,0.571535,1.704,0.452981,0.571535
1328,67983876,B_0,0.538181,1.9379,0.465744,0.538181
1329,694134326,B_0,0.562639,1.37526,0.447115,0.562639
1330,475925545,B_0,0.515878,1.01505,0.435457,0.515878
1331,108324199,B_0,0.486209,0.734168,0.426252,0.486209
1332,373270181,B_0,0.46296,0.407519,0.414654,0.46296
1333,508265553,B_0,0.407519,0.318946,0.410826,0.407519
1334,847793552,B_0,0.318946,0.305756,0.406623,0.318946
1335,475768003,B_0,0.305756,0.299229,0.402327,0.305756
1336,133491342,B_0,0.299229,0.541409,0.40789,0.299229
1337,177415451,B_0,0.434961,0.477695,0.406425,0.434961
1338,501587026,B_0,0.430309,0.0473854,0.390168,0.430309
1339,234625952,B_0,0.0473854,0.094358,0.378335,0.0473854
1340,183806565,B_0,0.094358,0.320307,0.376014,0.094358
1341,495978669,B_0,0.320307,1.75023,0.430983,0.320307
1342,758776332,B_0,0.518495,3.28364,0.49582,0.518495
1343,862277311,B_0,0.660002,2.94373,0.488791,0.660002
1344,668843916,B_0,0.635977,3.11721,0.501617,0.635977
1345,205061519,B_0,0.657478,4.32355,0.556105,0.657478
1346,187730163,B_0,0.772283,3.55127,0.533861,0.772283
1347,890665630,B_0,0.711424,3.34468,0.5327,0.711424
1348,695235296,B_0,0.699934,3.86118,0.560049,0.699934
1349,951482789,B_0,0.753109,3.10807,0.537647,0.753109
1350,984562751,B_0,0.693051,2.72122,0.52839,0.693051
1351,673724993,B_0,0.664451,2.25678,0.515254,0.664451
1352,566962016,B_0,0.628093,1.95669,0.507764,0.628093
1353,883387526,B_0,0.605599,1.7625,0.50391,0.605599
1354,854431422,B_0,0.592036,1.4984,0.496871,0.592036
1355,730178699,B_0,0.571791,1.33781,0.493445,0.571791
1356,698309296,B_0,0.560335,2.1606,0.529031,0.560335
1357,2693878,B_0,0.637061,1.52354,0.50787,0.637061
1358,492554659,B_0,0.584047,1.31674,0.502645,0.584047
1359,774929774,B_0,0.568483,1.08432,0.495982,0.568483
1360,210212006,B_0,0.550198,1.08288,0.498093,0.550198
1361,784689669,B_0,0.552237,0.868715,0.491692,0.552237
1362,568627756,B_0,0.535128,1.48676,0.518151,0.535128
1363,704435425,B_0,0.592489,0.894268,0.497425,0.592489
1364,592174033,B_0,0.542139,0.362221,0.477932,0.542139
1365,990287131,B_0,0.362221,0.291467,0.470473,0.362221
1366,665785769,B_0,0.291467,0.0,0.451654,0.291467
1367,929883817,B_0,0.0,0.780048,0.46479,0.0
1368,881850313,B_0,0.503793,0.464584,0.453732,0.503793
1369,393290825,B_0,0.464584,0.612033,0.460064,0.464584
1370,668098882,B_0,0.490665,0.915756,0.473437,0.490665
1371,782594667,B_0,0.519225,1.47287,0.497553,0.519225
1372,983547553,B_0,0.571196,1.06131,0.484036,0.571196
1373,35288460,B_0,0.537102,0.933949,0.481064,0.537102
1374,394208042,B_0,0.527762,0.406187,0.461822,0.527762
1375,859321599,B_0,0.406187,0.712975,0.471868,0.406187
