step_no,step_id,cf_id,liquidity,price,equity,debt,profit,production,sales,queue,expected_demand,intresses,labour_demand,lmbda,loans,staff,first_step,capital,capital_avg,invested,planned_production,planned_investment,wage_bill,investment_cost,capital_book,desired_capital
2512,874668077,C_0,0.197631,3.64224,32.2353,9.99906,-11.0999,2.0,2.0,3.13207,1.92329,13.823,0.0,0.13711,"[{""amount"": 9.99905817145352, ""rate"": 1.313307185496496}]","[""W_1746"", ""W_2950"", ""W_89"", ""W_788""]",0,17.1372,16.8483,0.0,1.92329,2.96067,4.0,7.2624,42.0368,19.8215,0.334678
2513,537969122,C_0,-25.3291,3.94072,1.91657,14.102,-30.9813,4.5,0.0,0.0,4.81119,20.6296,0.622379,0.314357,"[{""amount"": 9.499105262880844, ""rate"": 1.313307185496496}, {""amount"": 4.602877109380762, ""rate"": 1.5474883982627934}]","[""W_1746"", ""W_2950"", ""W_89"", ""W_788"", ""W_2685"", ""W_2334"", ""W_645"", ""W_826"", ""W_1883""]",0,16.8669,16.13,0.0,4.81119,2.21877,9.0,5.4391,41.3476,18.9764,0.84308
2514,206048005,C_0,-70.1067,3.85874,-66.3415,37.4595,-30.9813,0.5,0.5,0.360631,0.481119,69.0645,0.0,0.631978,"[{""amount"": 9.024149999736801, ""rate"": 1.313307185496496}, {""amount"": 4.372733253911724, ""rate"": 1.5474883982627934}, {""amount"": 24.062614689881308, ""rate"": 1.952946945545472}]","[""W_1746""]",0,16.8369,14.8217,0.0,0.481119,0.919171,1.0,2.25056,41.2246,17.4373,0.0856589
2515,826816857,C_0,0.864626,3.98849,40.9261,1.47965,-0.815203,0.5,0.492038,0.0,0.82268,2.01998,0.64536,0.0235581,"[{""amount"": 1.4796495170967394, ""rate"": 1.2969185448340652}]","[""W_1746""]",0,16.8069,8.70311,0.0,0.82268,0.0,1.0,0.0,41.5412,10.239,0.146732
2516,496787700,C_0,-0.716509,3.61143,38.3368,2.48427,-2.66367,0.5,0.5,3.75866,0.525102,3.39147,0.0502038,0.0393198,"[{""amount"": 1.4056670412419026, ""rate"": 1.2969185448340652}, {""amount"": 1.078605048997316, ""rate"": 1.2969185448340652}]","[""W_1746""]",0,16.7768,5.1023,0.0,0.525102,0.0,1.0,0.0,41.5376,6.00271,0.0938238
2517,143062590,C_0,-10.2051,3.9452,20.3751,10.6407,-18.4847,3.5,1.02335,0.0,3.88531,14.6824,0.770611,0.155099,"[{""amount"": 1.3353836891798074, ""rate"": 1.2969185448340652}, {""amount"": 1.0246747965474503, ""rate"": 1.2969185448340652}, {""amount"": 8.280683948233806, ""rate"": 1.3147992400281652}]","[""W_1746"", ""W_624"", ""W_1695"", ""W_285"", ""W_2183"", ""W_2454"", ""W_1039""]",0,16.5666,8.94554,0.0,3.88531,0.0,7.0,0.0,41.221,10.5242,0.695458
2518,246280155,C_0,-29.0228,3.80619,-8.00205,19.8035,-18.4847,1.5,1.5,1.62908,1.30954,30.6898,0.0,0.358025,"[{""amount"": 1.268614504720817, ""rate"": 1.2969185448340652}, {""amount"": 0.9734410567200777, ""rate"": 1.2969185448340652}, {""amount"": 7.866649750822115, ""rate"": 1.3147992400281652}, {""amount"": 9.694837737802347, ""rate"": 1.6405054028356232}]","[""W_624"", ""W_1695"", ""W_2183""]",0,16.4765,9.72802,0.0,1.30954,0.0,3.0,0.0,40.8242,11.4447,0.237378
2519,728308553,C_0,-6.10972,4.14538,29.5013,5.01385,-12.4188,2.5,0.0,0.0,2.94712,6.84583,0.894245,0.0762207,"[{""amount"": 5.013850848854663, ""rate"": 1.297115264193396}]","[""W_624"", ""W_1695"", ""W_2183"", ""W_2540"", ""W_243""]",0,16.3264,9.56232,0.0,2.94712,0.0,5.0,0.0,40.6249,11.2498,0.537141
2520,719678995,C_0,-14.7734,3.79179,14.178,11.5174,-15.3979,0.5,0.5,3.09065,0.294712,16.0631,0.0,0.189912,"[{""amount"": 4.763158306411929, ""rate"": 1.297115264193396}, {""amount"": 6.754235010881132, ""rate"": 1.3445799073063076}]","[""W_2183""]",0,16.2963,8.53492,0.0,0.294712,0.0,1.0,0.0,40.4688,10.0411,0.0542081
2521,966472566,C_0,-38.8133,3.79399,-23.4935,24.9763,-15.3979,3.0,2.89899,0.0,3.26106,42.4975,0.522114,0.47641,"[{""amount"": 4.525000391091333, ""rate"": 1.297115264193396}, {""amount"": 6.416523260337075, ""rate"": 1.3445799073063076}, {""amount"": 14.034742505394703, ""rate"": 1.8436873284234023}]","[""W_2183"", ""W_2282"", ""W_2059"", ""W_1200"", ""W_829"", ""W_1975""]",0,16.1162,9.65883,0.0,3.26106,0.0,6.0,0.0,40.2961,11.3633,0.60093
2522,459390445,C_0,3.82325,3.77493,38.449,5.12398,-2.90291,3.0,2.93879,0.0,2.93519,7.00078,-0.129613,0.0794292,"[{""amount"": 5.123983801969716, ""rate"": 1.2979636334972575}]","[""W_2183"", ""W_2282"", ""W_2059"", ""W_1200"", ""W_829"", ""W_1975""]",0,15.936,9.33392,0.0,2.93519,0.0,6.0,0.0,39.7497,10.9811,0.546929
2523,622078974,C_0,-9.09475,4.15238,23.4976,6.93569,-15.4035,3.0,0.181037,0.0,2.93843,9.48145,-0.123144,0.108594,"[{""amount"": 4.8677846118712305, ""rate"": 1.2979636334972575}, {""amount"": 2.067907975437648, ""rate"": 1.3004298039401088}]","[""W_2183"", ""W_2282"", ""W_2059"", ""W_1200"", ""W_829"", ""W_1975""]",0,15.7558,9.17146,0.0,2.93843,0.0,6.0,0.0,39.528,10.79,0.553722
2524,759459178,C_0,-22.4971,3.86,0.828933,16.1789,-22.7441,0.5,0.5,1.30357,0.456776,23.5756,0.0,0.276274,"[{""amount"": 4.624395381277669, ""rate"": 1.2979636334972575}, {""amount"": 1.9645125766657656, ""rate"": 1.3004298039401088}, {""amount"": 9.590012440787467, ""rate"": 1.4431444192315341}]","[""W_2282""]",0,15.7258,9.09024,0.0,0.456776,0.0,1.0,0.0,39.5049,10.6944,0.08706
2525,326652770,C_0,-65.5798,3.86,-63.0585,36.7422,-22.7441,1.5,1.47443,0.0,1.66889,66.3373,0.337778,0.661364,"[{""amount"": 4.393175612213786, ""rate"": 1.2979636334972575}, {""amount"": 1.8662869478324773, ""rate"": 1.3004298039401088}, {""amount"": 9.110511818748094, ""rate"": 1.4431444192315341}, {""amount"": 21.37222678517187, ""rate"": 1.9531666938491967}]","[""W_2282"", ""W_2047"", ""W_57""]",0,15.6357,7.25318,0.0,1.66889,0.0,3.0,0.0,39.2635,8.53315,0.318692
2526,676943526,C_0,1.69154,3.56876,38.276,2.58258,-1.496,1.5,1.5,6.48636,1.49388,3.52567,-0.012248,0.0431648,"[{""amount"": 2.5825761496552446, ""rate"": 1.2969185448340652}]","[""W_2282"", ""W_2047"", ""W_57""]",0,15.5456,5.87884,0.0,1.49388,0.0,3.0,0.0,39.1671,6.91628,0.286915
2527,893282210,C_0,-12.7083,3.915,8.66613,16.9619,-30.365,5.0,1.45085,0.0,7.33711,24.4592,0.353365,0.232076,"[{""amount"": 2.4534473421724825, ""rate"": 1.2969185448340652}, {""amount"": 14.508437069663863, ""rate"": 1.382252322174733}]","[""W_2282"", ""W_2047"", ""W_57"", ""W_2105"", ""W_349"", ""W_1471"", ""W_759"", ""W_1825"", ""W_437"", ""W_278""]",0,15.2453,14.931,0.0,7.33711,2.37155,10.0,5.96357,38.3363,17.5658,0.286915
2528,814725606,C_0,-46.7541,3.87673,-36.7169,28.1867,-30.365,2.5,1.95958,0.0,2.03947,47.8674,0.0,0.589476,"[{""amount"": 2.3307749750638584, ""rate"": 1.2969185448340652}, {""amount"": 13.78301521618067, ""rate"": 1.382252322174733}, {""amount"": 12.072876878440447, ""rate"": 1.9381950709759335}]","[""W_57"", ""W_2105"", ""W_349"", ""W_1471"", ""W_759""]",0,15.0951,14.973,0.0,2.03947,2.72229,5.0,6.89338,38.2239,17.6153,0.401734
2529,419333092,C_0,3.09196,3.64448,38.1252,2.96021,-1.28752,2.0,2.0,3.69983,1.96757,4.04121,0.0,0.0501371,"[{""amount"": 2.9602087670508586, ""rate"": 1.2969185448340652}]","[""W_57"", ""W_2105"", ""W_1471"", ""W_759""]",0,14.975,11.2402,0.0,1.96757,0.0,4.0,0.0,37.9934,13.2238,0.391425
2530,697965843,C_0,-7.34476,3.88864,15.7539,14.3018,-23.0587,4.5,1.92361,0.0,5.32661,20.2586,0.973365,0.207872,"[{""amount"": 2.8121983286983157, ""rate"": 1.2969185448340652}, {""amount"": 11.489608398530887, ""rate"": 1.3576126206361714}]","[""W_57"", ""W_2105"", ""W_1471"", ""W_759"", ""W_1399"", ""W_667"", ""W_566"", ""W_1059"", ""W_1090""]",0,14.7048,14.1784,0.0,5.32661,2.03909,9.0,5.18628,37.4005,16.6805,0.391425
2531,826661571,C_0,-29.9643,3.61333,-13.5426,20.5642,-23.0587,2.5,2.5,4.98121,2.26391,32.9153,0.0,0.475965,"[{""amount"": 2.6715884122633997, ""rate"": 1.2969185448340652}, {""amount"": 10.915127978604342, ""rate"": 1.3576126206361714}, {""amount"": 6.977520112302834, ""rate"": 1.861140193847174}]","[""W_57"", ""W_759"", ""W_667"", ""W_1059"", ""W_1090""]",0,14.5546,13.846,0.0,2.26391,1.91041,5.0,4.8547,36.9859,16.2894,0.462336
2532,758284485,C_0,-3.73425,3.83184,20.813,11.8649,-17.9262,4.5,3.1336,0.0,6.95948,19.671,0.693365,0.32605,"[{""amount"": 11.864874219499047, ""rate"": 1.575019613332555}]","[""W_57"", ""W_759"", ""W_667"", ""W_1059"", ""W_1090"", ""W_1599"", ""W_151"", ""W_468"", ""W_1285""]",0,14.2843,18.156,0.0,6.95948,7.23264,9.0,18.4367,36.4121,21.36,0.462336
2533,252783875,C_0,-33.694,4.15032,-12.7235,14.8192,-17.9262,4.0,0.153075,0.0,3.51619,25.5493,0.0,0.4764,"[{""amount"": 11.271630508524094, ""rate"": 1.575019613332555}, {""amount"": 3.5475351541895437, ""rate"": 1.8375628319525825}]","[""W_759"", ""W_667"", ""W_1059"", ""W_1090"", ""W_1599"", ""W_151"", ""W_468"", ""W_1285""]",0,14.0441,15.8348,0.0,3.51619,4.7174,8.0,12.0217,35.7896,18.6291,0.739211
2534,617853436,C_0,-1.74916,3.63729,26.8857,7.3242,-9.10686,0.5,0.5,4.21946,0.489387,10.0179,0.0,0.125133,"[{""amount"": 7.324202894710027, ""rate"": 1.2993919138429615}]","[""W_1059""]",0,14.0141,13.9234,0.0,0.489387,2.66398,1.0,6.83558,35.9591,16.3805,0.104644
2535,647917443,C_0,-18.6554,3.81683,3.44958,13.2191,-24.0523,4.0,1.34913,0.0,4.29645,19.9506,0.592901,0.362997,"[{""amount"": 6.957992749974525, ""rate"": 1.2993919138429615}, {""amount"": 6.26114251464042, ""rate"": 1.583084045205144}]","[""W_1059"", ""W_2552"", ""W_118"", ""W_1314"", ""W_910"", ""W_1829"", ""W_2731"", ""W_2493""]",0,13.7738,14.048,0.0,4.29645,2.8435,8.0,7.29241,35.3242,16.527,0.920665
2536,353809994,C_0,-53.8592,3.54181,-49.1425,30.2808,-24.0523,2.0,2.0,3.44383,1.64386,55.3491,0.0,0.662911,"[{""amount"": 6.6100931124757984, ""rate"": 1.2993919138429615}, {""amount"": 5.948085388908399, ""rate"": 1.583084045205144}, {""amount"": 17.722667236440717, ""rate"": 1.950960502999319}]","[""W_1059"", ""W_118"", ""W_1314"", ""W_2731""]",0,13.6537,13.03,0.0,1.64386,1.86217,4.0,4.77316,34.9975,15.3294,0.358399
2537,894558578,C_0,-28.3029,4.0819,-2.66908,18.9602,-24.0523,4.5,0.0,0.0,5.06384,28.3534,0.0933653,0.276718,"[{""amount"": 18.960229194027548, ""rate"": 1.420645369786495}]","[""W_1059"", ""W_118"", ""W_1314"", ""W_2731"", ""W_2223"", ""W_1305"", ""W_2432"", ""W_1050"", ""W_567""]",0,17.3564,14.6889,10.1595,5.06384,3.973,9.0,10.2079,44.5941,17.2811,0.358399
2538,850989993,C_0,1.70108,3.66391,44.8234,1.3832,-0.469191,1.0,1.0,4.54501,0.506384,1.89003,0.0,0.0212955,"[{""amount"": 1.3832011898802983, ""rate"": 1.2980962840532975}]","[""W_2223"", ""W_567""]",0,17.2964,14.1012,0.0,0.506384,0.0,2.0,0.0,44.5056,16.5897,0.0876143
2539,450511796,C_0,-16.8259,3.95546,17.2576,12.9948,-25.3293,5.0,0.239398,0.0,5.04114,18.07,0.0822883,0.171221,"[{""amount"": 1.3140411303862833, ""rate"": 1.2980962840532975}, {""amount"": 11.680726336362309, ""rate"": 1.323611011010415}]","[""W_2223"", ""W_567"", ""W_1554"", ""W_2568"", ""W_1298"", ""W_535"", ""W_2091"", ""W_2814"", ""W_394"", ""W_1843""]",0,18.1514,15.3764,3.01546,5.04114,1.15536,10.0,2.99658,47.0782,18.0899,0.875245
2540,200563567,C_0,-46.8799,3.66974,-28.3782,28.3296,-25.3293,1.0,1.0,5.34803,0.719573,47.0586,0.0,0.446424,"[{""amount"": 1.248339073866969, ""rate"": 1.2980962840532975}, {""amount"": 11.096690019544193, ""rate"": 1.323611011010415}, {""amount"": 15.984583124896357, ""rate"": 1.7765557409818793}]","[""W_2223"", ""W_1554""]",0,18.0914,15.1957,3.01546,0.719573,0.083443,2.0,0.216001,46.8313,17.8773,0.119047
2541,296435686,C_0,-9.01832,3.85174,20.4944,16.7978,-27.9409,5.5,2.15234,0.0,5.78518,23.8491,0.570367,0.201957,"[{""amount"": 16.797848054936274, ""rate"": 1.3487805191813775}]","[""W_2223"", ""W_1554"", ""W_1566"", ""W_337"", ""W_850"", ""W_2962"", ""W_1460"", ""W_2394"", ""W_1299"", ""W_602"", ""W_1751""]",0,17.761,17.1294,0.0,5.78518,2.46396,11.0,6.42458,46.3106,20.1523,0.960288
2542,391036769,C_0,-35.7667,3.55777,-14.8055,24.5254,-27.9409,3.0,3.0,3.77508,2.51563,39.1492,0.0,0.474134,"[{""amount"": 15.95795565218946, ""rate"": 1.3487805191813775}, {""amount"": 8.567407606445029, ""rate"": 1.828790928747313}]","[""W_1554"", ""W_2962"", ""W_1460"", ""W_2394"", ""W_1299"", ""W_1751""]",0,17.5809,16.823,0.0,2.51563,2.42653,6.0,6.27812,45.4866,19.7917,0.425337
2543,985294290,C_0,-19.9051,3.98454,1.93004,23.0741,-44.4166,5.5,0.479307,0.0,6.34914,33.8891,0.708854,0.265537,"[{""amount"": 23.074143884590626, ""rate"": 1.395267562562397}]","[""W_1554"", ""W_2962"", ""W_1460"", ""W_2394"", ""W_1299"", ""W_1751"", ""W_403"", ""W_2227"", ""W_739"", ""W_2342"", ""W_1219""]",0,17.2505,18.5843,0.0,6.34914,4.72028,11.0,12.2886,44.9093,21.8639,0.425337
2544,284841752,C_0,-70.6454,3.88539,-66.7829,40.8303,-44.4166,1.5,1.5,0.0,1.06629,71.3246,0.0,0.70797,"[{""amount"": 21.920436690361093, ""rate"": 1.395267562562397}, {""amount"": 18.909842752106986, ""rate"": 1.9658261678114215}]","[""W_1460"", ""W_1299"", ""W_2342""]",0,17.1604,17.5504,0.0,1.06629,3.80995,3.0,9.92267,44.6928,20.6475,0.185622
2545,652387190,C_0,-3.7098,4.21226,38.2174,2.602,-6.97152,1.5,0.0,0.0,1.45663,3.57285,-0.0867421,0.0398317,"[{""amount"": 2.6020012593136443, ""rate"": 1.304459532397925}]","[""W_1460"", ""W_1299"", ""W_2342""]",0,17.0704,11.0275,0.0,1.45663,0.0,3.0,0.0,44.5292,12.9735,0.254904
2546,941445681,C_0,-9.45914,4.13296,28.1825,6.94621,-10.1134,0.5,0.108834,0.0,0.145663,9.54336,0.0,0.109834,"[{""amount"": 2.4719011963479622, ""rate"": 1.304459532397925}, {""amount"": 4.474305408988771, ""rate"": 1.305609557971695}]","[""W_2342""]",0,17.0403,7.76598,0.0,0.145663,0.0,1.0,0.0,44.5879,9.13645,0.0256249
2547,620463299,C_0,-24.598,4.0449,3.6404,16.5351,-24.6212,0.5,1.37237e-17,0.0,0.112517,23.7277,-0.774966,0.260982,"[{""amount"": 2.348306136530564, ""rate"": 1.304459532397925}, {""amount"": 4.250590138539333, ""rate"": 1.305609557971695}, {""amount"": 9.93618555193722, ""rate"": 1.401788216614472}]","[""W_2342""]",0,17.0103,4.63374,0.0,0.112517,0.0,1.0,0.0,44.7734,5.45146,0.0198287
2548,614657793,C_0,-71.6804,3.77683,-65.9415,39.0764,-24.6212,0.5,0.5,2.91835,0.0112517,70.5122,-0.977497,0.632892,"[{""amount"": 2.230890829704036, ""rate"": 1.304459532397925}, {""amount"": 4.038060631612366, ""rate"": 1.305609557971695}, {""amount"": 9.439376274340358, ""rate"": 1.401788216614472}, {""amount"": 23.368063352833936, ""rate"": 1.9501964913644572}]","[""W_2342""]",0,16.9803,3.06762,0.0,0.0112517,0.0,1.0,0.0,44.8153,3.60897,0.00198638
2549,339713335,C_0,-7.93145,3.97641,29.7724,6.56354,-15.6086,3.0,0.10848,0.0,3.07764,9.01736,0.155274,0.0958547,"[{""amount"": 6.563541132621831, ""rate"": 1.3051629658175747}]","[""W_2342"", ""W_344"", ""W_2286"", ""W_1987"", ""W_2303"", ""W_109""]",0,16.8001,6.66646,0.0,3.07764,0.0,6.0,0.0,44.2674,7.8429,0.544288
2550,461295826,C_0,-19.8458,3.64865,9.51342,14.7202,-20.338,0.5,0.5,5.17985,0.405396,20.8954,0.0,0.237576,"[{""amount"": 6.23536407599074, ""rate"": 1.3051629658175747}, {""amount"": 8.484875434938672, ""rate"": 1.3803880848579224}]","[""W_2286""]",0,16.7701,7.83774,0.0,0.405396,0.0,1.0,0.0,44.0794,9.22087,0.0724642
2551,431768,C_0,-51.3495,3.72914,-40.7011,32.8377,-20.338,5.0,5.0,0.0839631,5.1524,58.2669,0.304807,0.605564,"[{""amount"": 5.9235958721912025, ""rate"": 1.3051629658175747}, {""amount"": 8.060631663191739, ""rate"": 1.3803880848579224}, {""amount"": 18.85348838255722, ""rate"": 1.9357412465571564}]","[""W_2286"", ""W_1784"", ""W_2261"", ""W_455"", ""W_557"", ""W_1166"", ""W_1251"", ""W_1609"", ""W_2294"", ""W_2417""]",0,16.4698,12.4472,0.0,5.1524,0.0,10.0,0.0,43.4861,14.6437,0.922638
2552,763150544,C_0,-6.80408,3.86543,25.7748,10.0559,-19.3367,5.0,1.59692,0.0,5.09081,13.8664,0.181614,0.142302,"[{""amount"": 10.055901970231087, ""rate"": 1.30998911836935}]","[""W_2286"", ""W_1784"", ""W_2261"", ""W_455"", ""W_557"", ""W_1166"", ""W_1251"", ""W_1609"", ""W_2294"", ""W_2417""]",0,16.1695,13.8572,0.0,5.09081,0.158845,10.0,0.418834,42.6348,16.3025,0.92823
2553,512903289,C_0,-24.8129,3.61963,4.27281,16.5185,-18.5687,2.0,2.0,4.08988,1.94631,24.4589,0.0,0.346729,"[{""amount"": 9.553106871719532, ""rate"": 1.30998911836935}, {""amount"": 6.965374075159406, ""rate"": 1.5392557465426935}]","[""W_2261"", ""W_455"", ""W_1251"", ""W_1609""]",0,17.2032,14.4361,3.25178,1.94631,1.15386,4.0,3.05878,45.6042,16.9836,0.36147
2554,679903009,C_0,-80.0271,3.84115,-74.0365,39.2648,-18.5687,5.5,1.29382,0.0,5.67553,71.9303,0.351055,0.710098,"[{""amount"": 9.075451528133556, ""rate"": 1.30998911836935}, {""amount"": 6.617105371401436, ""rate"": 1.5392557465426935}, {""amount"": 23.57226312595386, ""rate"": 1.962460497077899}]","[""W_2261"", ""W_455"", ""W_1251"", ""W_1609"", ""W_869"", ""W_224"", ""W_782"", ""W_44"", ""W_2393"", ""W_1704"", ""W_396""]",0,16.8729,16.362,3.25178,5.67553,2.43123,11.0,6.52092,45.2555,19.2494,0.990725
2555,515392370,C_0,-0.524166,3.59226,33.5321,10.6686,-12.4339,2.0,2.0,4.20816,1.73199,14.7672,0.0,0.148375,"[{""amount"": 10.668631822365795, ""rate"": 1.3149639551726335}]","[""W_2261"", ""W_1609"", ""W_2393"", ""W_396""]",0,16.7527,16.4393,0.0,1.73199,2.85426,4.0,7.62005,44.7249,19.3403,0.308256
2556,189372756,C_0,-7.34951,3.59322,24.8413,11.573,-9.5711,5.5,5.5,1.61091,5.76054,16.4924,0.157322,0.396695,"[{""amount"": 10.135200231247504, ""rate"": 1.3149639551726335}, {""amount"": 1.437771130167492, ""rate"": 1.6277450819355828}]","[""W_2261"", ""W_1609"", ""W_2393"", ""W_396"", ""W_423"", ""W_2665"", ""W_15"", ""W_2943"", ""W_1631"", ""W_366"", ""W_2600""]",0,16.4224,17.5412,0.0,5.76054,4.2967,11.0,11.4502,43.7638,20.6367,0.308256
2557,722654182,C_0,-26.2139,3.77278,-1.22666,17.9764,-9.5711,5.46866,4.07528,0.0,6.97587,29.643,-0.0626777,0.526825,"[{""amount"": 9.628440219685128, ""rate"": 1.3149639551726335}, {""amount"": 1.3658825736591174, ""rate"": 1.6277450819355828}, {""amount"": 6.982031591471422, ""rate"": 1.901516335224278}]","[""W_2261"", ""W_1609"", ""W_2393"", ""W_396"", ""W_423"", ""W_2665"", ""W_15"", ""W_2943"", ""W_1631"", ""W_366"", ""W_2600""]",0,16.094,19.4476,0.0,6.97587,6.91475,11.0,18.4593,42.9636,22.8796,0.308256
2558,81913823,C_0,-6.61691,3.78263,13.7035,21.9998,-30.3426,4.5,3.25829,0.0,4.36534,32.3012,0.0,0.272034,"[{""amount"": 21.999749439522535, ""rate"": 1.3948393705510564}]","[""W_2261"", ""W_1609"", ""W_2393"", ""W_396"", ""W_423"", ""W_2665"", ""W_1631"", ""W_366"", ""W_2600""]",0,15.8237,17.935,0.0,4.36534,5.42807,9.0,14.5173,42.3202,21.1,0.814537
2559,869291644,C_0,-39.6791,3.81368,-25.1087,27.1858,-30.3426,3.5,3.23222,0.0,3.36899,43.575,0.0,0.57921,"[{""amount"": 20.899761967546407, ""rate"": 1.3948393705510564}, {""amount"": 6.286060259999392, ""rate"": 1.947865870854986}]","[""W_1609"", ""W_2393"", ""W_423"", ""W_2665"", ""W_1631"", ""W_366"", ""W_2600""]",0,15.6135,15.7243,0.0,3.36899,3.04543,7.0,8.14462,41.7562,18.4991,0.639364
2560,566586203,C_0,3.88266,3.4877,39.2603,6.00891,-4.07787,3.5,3.5,3.35516,3.2459,8.35033,-0.508207,0.0940718,"[{""amount"": 6.008912819149477, ""rate"": 1.320174231359791}]","[""W_1609"", ""W_2393"", ""W_423"", ""W_2665"", ""W_1631"", ""W_366"", ""W_2600""]",0,15.4033,13.1174,0.0,3.2459,0.127389,7.0,0.342278,41.3865,15.4322,0.624296
2561,45892211,C_0,-7.37102,3.70319,13.3593,20.0133,-26.7111,5.0,4.12947,0.0,6.49423,30.5503,0.258576,0.314205,"[{""amount"": 5.708467178192003, ""rate"": 1.320174231359791}, {""amount"": 14.30480834213529, ""rate"": 1.5020522362875415}]","[""W_1609"", ""W_2393"", ""W_423"", ""W_2665"", ""W_1631"", ""W_366"", ""W_2600"", ""W_2012"", ""W_870"", ""W_2983""]",0,15.103,16.8517,0.0,6.49423,4.8188,10.0,12.9998,40.7436,19.8256,0.624296
2562,410852903,C_0,-53.0041,4.05194,-38.9363,26.0151,-26.7111,4.5,0.179303,0.0,4.36594,43.3614,0.0,0.608079,"[{""amount"": 5.423043819282403, ""rate"": 1.320174231359791}, {""amount"": 13.589567925028526, ""rate"": 1.5020522362875415}, {""amount"": 7.002469344251993, ""rate"": 1.9452737808653646}]","[""W_1609"", ""W_2393"", ""W_423"", ""W_2665"", ""W_1631"", ""W_366"", ""W_2600"", ""W_2012"", ""W_2983""]",0,14.8327,15.9334,0.0,4.36594,4.01708,9.0,10.8555,40.0829,18.7451,0.868104
2563,578884827,C_0,-1.48157,3.7264,29.6468,8.92775,-10.8896,1.0,1.0,3.84165,0.597967,12.4264,0.0,0.141552,"[{""amount"": 8.92775087629343, ""rate"": 1.3222897534074833}]","[""W_2665"", ""W_366""]",0,14.7726,14.7234,0.0,0.597967,2.83543,2.0,7.6883,40.0561,17.3217,0.121063
2564,770638041,C_0,-19.7179,3.90998,9.60001,9.88886,-20.6949,4.0,0.780654,0.0,4.41728,14.2497,0.834565,0.370676,"[{""amount"": 8.48136333247876, ""rate"": 1.3222897534074833}, {""amount"": 1.4074942381001967, ""rate"": 1.650042160065136}]","[""W_2665"", ""W_366"", ""W_1645"", ""W_2820"", ""W_1945"", ""W_2023"", ""W_1250"", ""W_1159""]",0,14.5324,14.6315,0.0,4.41728,2.78512,8.0,7.51394,39.2067,17.2135,0.897952
2565,705356320,C_0,-50.9365,3.67509,-39.8747,28.1264,-20.6949,1.5,1.5,3.2496,1.14432,51.9688,0.0,0.586882,"[{""amount"": 8.057295165854821, ""rate"": 1.3222897534074833}, {""amount"": 1.337119526195187, ""rate"": 1.650042160065136}, {""amount"": 18.731961237656893, ""rate"": 1.9490751719299595}]","[""W_2665"", ""W_1645"", ""W_1159""]",0,14.4423,13.3217,0.0,1.14432,1.45369,3.0,3.94449,39.1882,15.6726,0.236464
2566,65962577,C_0,-6.46251,3.87732,19.355,12.7358,-21.8033,4.0,1.57174,0.0,4.38907,18.6103,0.778135,0.192693,"[{""amount"": 12.73580080924252, ""rate"": 1.3881959544275488}]","[""W_2665"", ""W_1645"", ""W_1159"", ""W_356"", ""W_490"", ""W_149"", ""W_1676"", ""W_1040""]",0,14.2021,13.7924,0.0,4.38907,2.10857,8.0,5.72397,38.5533,16.2263,0.912623
2567,465719384,C_0,-26.9833,3.52212,-6.85631,18.2384,-21.8033,2.0,2.0,5.63297,1.85347,29.0676,0.0,0.435346,"[{""amount"": 12.099010768780394, ""rate"": 1.3881959544275488}, {""amount"": 6.139384720160107, ""rate"": 1.762139134776222}]","[""W_490"", ""W_149"", ""W_1676"", ""W_1040""]",0,14.0819,12.9022,0.0,1.85347,1.28058,4.0,3.48885,38.3654,15.1791,0.391913
2568,901672867,C_0,-15.4093,4.11834,9.39475,12.9049,-30.347,4.5,0.377408,0.0,7.05502,21.5071,0.378576,0.352723,"[{""amount"": 12.904924337565173, ""rate"": 1.5832495509647198}]","[""W_490"", ""W_149"", ""W_1676"", ""W_1040"", ""W_1165"", ""W_523"", ""W_2448"", ""W_2197"", ""W_156""]",0,13.8117,17.912,0.0,7.05502,7.41248,9.0,20.2378,37.709,21.073,0.391913
2569,447429783,C_0,-49.5152,3.90507,-38.894,26.8986,-30.347,1.5,1.5,0.0,1.04517,50.9571,0.0,0.647863,"[{""amount"": 12.259678120686914, ""rate"": 1.5832495509647198}, {""amount"": 14.638873125519973, ""rate"": 1.9809650004313297}]","[""W_1676"", ""W_1165"", ""W_2197""]",0,13.7216,15.7128,0.0,1.04517,5.04364,3.0,13.7911,37.5197,18.4856,0.227246
2570,365781255,C_0,2.05606,3.82937,36.7028,2.52795,-1.4016,1.5,1.5,2.57094,1.45452,3.55495,-0.0909662,0.0479743,"[{""amount"": 2.5279492044430225, ""rate"": 1.3359439713598773}]","[""W_1676"", ""W_1165"", ""W_2197""]",0,13.6315,10.1086,0.0,1.45452,0.0,3.0,0.0,37.1747,11.8925,0.318325
2571,20105351,C_0,-1.33637,3.82937,27.3352,8.0483,-9.9427,3.5,2.45983,0.0,3.80929,11.3324,0.61859,0.141387,"[{""amount"": 2.4015517442208716, ""rate"": 1.3359439713598773}, {""amount"": 5.646746207318531, ""rate"": 1.338365528435181}]","[""W_1676"", ""W_1165"", ""W_2197"", ""W_1274"", ""W_835"", ""W_209"", ""W_1056""]",0,13.4213,11.1668,0.0,3.80929,0.0,7.0,0.0,36.7199,13.1375,0.839183
